Rank,Player,Age,Team,Pos,G,GS,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,OWS,DWS,WS,WS/48,OBPM,DBPM,BPM,VORP,Awards
231.0,Cole Anthony,24.0,ORL,PG,54.0,16.0,974.0,13.8,0.522,0.383,0.206,4.1,15.5,9.4,26.3,2.0,1.9,15.2,25.6,-0.2,1.5,1.3,0.064,-1.5,0.7,-0.8,0.3,
232.0,Luke Kennard,28.0,MEM,SG,44.0,7.0,971.0,14.8,0.655,0.651,0.163,3.0,10.6,6.9,18.9,1.4,0.3,12.7,14.8,2.3,0.9,3.1,0.155,2.2,0.1,2.4,1.1,
233.0,Moses Moody,22.0,GSW,SG,49.0,9.0,969.0,13.0,0.583,0.603,0.222,3.2,9.5,6.2,8.6,1.3,2.0,7.6,18.8,1.1,0.9,2.0,0.097,-0.3,-0.5,-0.7,0.3,
234.0,Kevin Porter Jr.,24.0,2TM,SG,50.0,2.0,968.0,13.0,0.488,0.247,0.2,3.5,16.6,10.0,25.2,2.6,1.1,15.8,25.4,-1.0,1.5,0.5,0.027,-2.9,0.9,-2.0,0.0,
235.0,Kevin Porter Jr.,24.0,LAC,SG,45.0,2.0,884.0,12.2,0.476,0.26,0.187,3.7,16.5,10.1,25.1,2.4,1.3,16.0,25.6,-1.2,1.4,0.2,0.012,-3.2,0.6,-2.6,-0.1,
236.0,Kevin Porter Jr.,24.0,MIL,SG,5.0,0.0,84.0,21.7,0.624,0.088,0.353,1.3,17.3,9.6,25.9,4.6,0.0,13.3,23.5,0.2,0.2,0.3,0.188,0.0,4.1,4.1,0.1,
237.0,Cody Martin,29.0,CHO,SF,39.0,8.0,967.0,11.8,0.528,0.463,0.183,4.3,15.5,9.7,13.7,2.2,2.7,12.7,14.5,0.4,1.1,1.5,0.072,-2.2,1.1,-1.1,0.2,
238.0,Sam Hauser,27.0,BOS,PF,48.0,9.0,956.0,12.7,0.616,0.86,0.014,3.3,12.9,8.1,6.8,1.6,0.8,5.1,14.2,1.5,1.2,2.6,0.133,0.7,0.2,0.9,0.7,
239.0,Jimmy Butler,35.0,2TM,SF,31.0,31.0,956.0,23.4,0.63,0.136,0.639,8.5,10.1,9.3,25.3,1.9,1.2,7.7,21.4,3.8,1.0,4.8,0.241,4.3,0.5,4.8,1.6,
240.0,Jimmy Butler,35.0,MIA,PF,25.0,25.0,766.0,22.9,0.638,0.137,0.612,7.9,10.6,9.3,25.1,1.8,1.2,8.2,21.0,2.9,0.8,3.7,0.232,4.1,0.5,4.6,1.2,
241.0,Jimmy Butler,35.0,GSW,SF,6.0,6.0,190.0,25.1,0.605,0.133,0.733,10.8,8.1,9.5,26.0,2.3,1.0,5.7,23.2,0.9,0.2,1.1,0.278,5.1,0.8,5.9,0.4,
242.0,Gabe Vincent,28.0,LAL,PG,47.0,6.0,951.0,6.9,0.523,0.71,0.048,1.6,5.3,3.5,9.5,1.6,1.0,10.3,13.0,0.0,0.6,0.6,0.032,-4.4,-0.2,-4.6,-0.6,
243.0,Nicolas Batum,36.0,LAC,PF,55.0,2.0,945.0,9.1,0.563,0.83,0.088,4.1,14.1,9.1,9.1,1.9,2.2,11.8,8.5,0.7,1.4,2.1,0.106,-2.1,1.9,-0.2,0.4,
244.0,Caleb Martin,29.0,PHI,SF,31.0,24.0,943.0,10.2,0.531,0.375,0.319,5.0,11.9,8.3,10.4,1.8,2.2,14.0,14.4,0.2,0.6,0.8,0.038,-2.2,-0.2,-2.4,-0.1,
245.0,Aaron Gordon,29.0,DEN,PF,35.0,26.0,940.0,16.5,0.629,0.318,0.344,6.9,12.8,10.0,15.3,0.9,0.8,10.6,18.2,2.3,0.5,2.8,0.145,2.3,-1.2,1.1,0.7,
246.0,Jeremy Sochan,21.0,SAS,PF,36.0,19.0,938.0,16.1,0.595,0.182,0.27,9.6,18.7,14.2,14.5,1.7,1.8,14.4,18.3,1.2,1.0,2.2,0.11,-0.5,0.3,-0.2,0.4,
247.0,Sam Merrill,28.0,CLE,SG,48.0,2.0,928.0,10.6,0.564,0.866,0.089,2.9,8.2,5.6,9.6,1.8,0.8,7.0,14.9,1.1,1.0,2.0,0.106,-0.9,0.5,-0.4,0.4,
248.0,Brandon Miller,22.0,CHO,SF,27.0,27.0,924.0,14.2,0.54,0.597,0.161,2.8,12.7,7.6,18.4,1.5,2.1,12.6,27.6,-0.1,0.8,0.7,0.036,0.9,-0.9,0.1,0.5,
249.0,Ryan Dunn,22.0,PHO,SF,51.0,28.0,917.0,10.2,0.519,0.529,0.077,6.0,13.5,9.9,6.7,1.1,2.8,6.1,15.7,0.3,0.5,0.8,0.041,-3.0,-1.1,-4.1,-0.5,
250.0,Trayce Jackson-Davis,24.0,GSW,C,50.0,37.0,910.0,18.3,0.587,0.004,0.306,12.4,21.7,16.9,15.8,1.2,3.8,11.4,16.6,1.8,1.2,3.1,0.161,0.3,0.9,1.2,0.7,
251.0,Simone Fontecchio,29.0,DET,SF,52.0,0.0,906.0,8.9,0.525,0.604,0.249,4.7,14.8,9.8,6.7,1.0,1.1,12.4,16.1,0.1,0.8,0.9,0.046,-2.8,-1.0,-3.8,-0.4,
252.0,Ron Holland,19.0,DET,SF,58.0,1.0,900.0,9.7,0.531,0.399,0.252,3.5,15.5,9.5,7.3,1.9,0.7,12.8,18.0,-0.1,1.0,0.9,0.047,-4.0,0.0,-4.0,-0.5,
253.0,Kristaps Porziņģis,29.0,BOS,C,31.0,31.0,900.0,22.1,0.612,0.443,0.333,6.0,19.8,12.9,10.6,1.3,5.1,6.9,25.3,2.4,1.6,3.9,0.21,3.4,1.3,4.7,1.5,
254.0,Jaden Ivey,22.0,DET,SG,30.0,30.0,898.0,14.9,0.569,0.373,0.281,5.0,10.3,7.6,19.9,1.5,1.2,16.1,26.0,0.4,0.8,1.2,0.064,0.8,-1.0,-0.2,0.4,
255.0,Tari Eason,23.0,HOU,PF,37.0,5.0,897.0,19.0,0.566,0.312,0.222,9.4,18.2,13.7,7.2,3.9,3.4,8.5,18.9,1.4,2.0,3.4,0.183,1.1,3.1,4.2,1.4,
256.0,Moussa Diabaté,23.0,CHO,C,47.0,7.0,896.0,16.0,0.603,0.012,0.462,16.3,23.3,19.7,6.4,1.8,3.4,16.8,11.8,1.3,1.2,2.5,0.131,-1.6,-0.3,-1.9,0.0,
257.0,Ben Simmons,28.0,2TM,PG,36.0,24.0,896.0,13.6,0.576,0.0,0.178,3.8,20.7,12.0,40.6,1.8,2.0,30.8,14.1,0.6,1.0,1.7,0.088,-2.1,1.6,-0.5,0.3,
258.0,Ben Simmons,28.0,BRK,PG,33.0,24.0,825.0,12.8,0.562,0.0,0.153,4.0,20.6,12.0,41.7,1.6,2.0,32.7,14.3,0.3,0.9,1.2,0.07,-2.4,1.3,-1.1,0.2,
259.0,Ben Simmons,28.0,LAC,PG,3.0,0.0,71.0,22.9,0.719,0.0,0.467,1.6,21.9,11.8,28.1,4.1,2.8,5.2,11.6,0.3,0.2,0.4,0.303,1.3,5.6,6.9,0.1,
260.0,Luka Dončić,25.0,2TM,PG,26.0,26.0,896.0,23.7,0.573,0.46,0.311,2.5,22.8,12.9,36.1,2.7,1.1,12.7,33.2,1.6,1.3,2.9,0.157,4.7,1.3,6.0,1.8,
261.0,Luka Dončić,25.0,DAL,PG,22.0,22.0,785.0,24.6,0.584,0.455,0.313,2.3,22.4,12.6,36.5,2.7,1.0,12.4,33.0,1.7,1.1,2.8,0.174,5.6,1.4,7.0,1.8,
262.0,Luka Dončić,25.0,LAL,PG,4.0,4.0,111.0,17.5,0.501,0.493,0.299,4.2,25.7,15.3,33.2,2.6,1.7,14.6,35.2,-0.1,0.2,0.1,0.038,-2.0,0.9,-1.1,0.0,
263.0,Jordan Hawkins,22.0,NOP,SG,39.0,5.0,895.0,9.7,0.496,0.576,0.189,1.6,10.3,5.8,6.7,1.2,1.6,7.2,20.9,-0.4,0.1,-0.3,-0.014,-2.5,-2.9,-5.4,-0.8,
264.0,Andre Jackson Jr.,23.0,MIL,SG,53.0,43.0,889.0,8.4,0.549,0.4,0.103,7.2,12.4,9.9,10.9,1.6,1.4,21.8,11.5,0.2,0.9,1.1,0.058,-3.7,0.1,-3.6,-0.4,
265.0,Zach Edey,22.0,MEM,C,43.0,36.0,883.0,17.8,0.618,0.153,0.285,17.3,22.0,19.7,5.7,1.4,5.2,16.2,17.0,1.4,1.5,2.9,0.158,-0.3,0.1,-0.2,0.4,
266.0,Jamal Shead,22.0,TOR,PG,51.0,1.0,880.0,9.1,0.523,0.428,0.126,1.5,6.0,3.7,28.3,1.5,0.5,20.4,17.7,-0.1,0.3,0.2,0.009,-3.2,-1.4,-4.6,-0.6,
267.0,Luke Kornet,29.0,BOS,C,51.0,7.0,876.0,19.6,0.69,0.006,0.382,14.9,16.8,15.8,12.7,1.5,5.0,9.8,10.6,3.2,1.5,4.6,0.253,1.8,2.3,4.0,1.3,
268.0,Kyle Filipowski,21.0,UTA,C,47.0,11.0,875.0,13.4,0.603,0.402,0.322,7.1,21.5,14.4,14.4,1.5,0.8,16.0,15.6,1.0,0.5,1.5,0.083,-1.0,0.0,-1.0,0.2,
269.0,Matas Buzelis,20.0,CHI,SF,56.0,7.0,870.0,11.5,0.549,0.484,0.191,4.0,15.2,9.7,5.7,0.8,4.8,9.6,18.1,0.1,0.7,0.8,0.044,-2.9,-0.8,-3.7,-0.4,
270.0,Trey Lyles,29.0,SAC,PF,47.0,2.0,864.0,11.9,0.542,0.676,0.19,6.1,20.1,13.1,6.6,1.5,2.1,8.9,14.5,0.6,0.9,1.5,0.084,-0.8,-0.4,-1.2,0.2,
271.0,Ben Sheppard,23.0,IND,SG,42.0,8.0,854.0,9.7,0.577,0.683,0.096,3.9,10.4,7.2,7.2,1.6,1.2,5.2,11.6,0.9,0.6,1.5,0.082,-1.8,-0.1,-1.9,0.0,
272.0,Noah Clowney,20.0,BRK,PF,37.0,18.0,853.0,9.9,0.536,0.699,0.201,4.6,15.4,9.8,5.4,1.1,2.2,10.5,18.7,0.0,0.7,0.7,0.039,-2.7,-1.0,-3.7,-0.4,
273.0,Terance Mann,28.0,2TM,SG,43.0,12.0,849.0,10.6,0.547,0.386,0.188,5.1,10.7,7.9,11.3,1.8,1.3,11.1,13.7,0.6,1.0,1.6,0.09,-2.5,0.9,-1.6,0.1,
274.0,Terance Mann,28.0,LAC,SG,37.0,12.0,732.0,10.5,0.533,0.385,0.164,4.9,11.4,8.2,11.1,1.9,1.5,10.7,13.8,0.4,1.0,1.4,0.091,-2.6,1.1,-1.5,0.1,
275.0,Terance Mann,28.0,ATL,SG,6.0,0.0,117.0,11.1,0.633,0.393,0.357,6.3,6.6,6.4,12.7,1.6,0.0,13.4,13.0,0.1,0.1,0.2,0.084,-1.7,0.0,-1.7,0.0,
276.0,Jonathan Isaac,27.0,ORL,PF,51.0,0.0,841.0,16.2,0.509,0.488,0.296,11.7,22.3,16.7,4.5,2.4,6.8,7.0,16.3,0.6,1.9,2.5,0.143,-1.1,1.4,0.3,0.5,
277.0,Jarace Walker,21.0,IND,PF,52.0,1.0,833.0,11.4,0.57,0.508,0.246,2.5,19.2,10.9,11.6,2.6,2.2,17.6,16.8,-0.2,1.1,0.9,0.05,-2.4,1.1,-1.3,0.1,
278.0,Tidjane Salaün,19.0,CHO,PF,43.0,8.0,832.0,7.1,0.426,0.588,0.245,6.3,17.4,11.7,7.5,1.4,1.4,12.8,15.1,-0.8,0.7,-0.1,-0.004,-4.8,-0.7,-5.5,-0.7,
279.0,Jonathan Kuminga,22.0,GSW,PF,32.0,10.0,832.0,16.5,0.539,0.274,0.4,5.4,15.3,10.1,13.6,1.7,2.1,9.1,27.6,0.4,1.0,1.4,0.081,0.4,-0.1,0.3,0.5,
280.0,Dean Wade,28.0,CLE,PF,37.0,26.0,831.0,10.8,0.546,0.832,0.136,5.1,18.8,12.2,8.1,1.7,1.7,6.3,10.6,1.0,1.2,2.2,0.124,-0.7,1.4,0.7,0.6,
281.0,Chris Boucher,32.0,TOR,PF,48.0,0.0,830.0,19.4,0.619,0.524,0.241,8.9,19.9,14.4,6.1,1.3,2.8,6.6,21.8,1.8,0.7,2.5,0.145,3.4,-0.9,2.5,0.9,
282.0,Paolo Banchero,22.0,ORL,PF,25.0,25.0,827.0,16.9,0.512,0.298,0.43,3.7,22.2,12.4,27.0,0.8,2.3,11.8,33.3,-0.3,1.2,0.9,0.053,1.3,-0.3,1.0,0.6,
283.0,Nick Richards,27.0,2TM,C,38.0,25.0,827.0,16.8,0.622,0.009,0.624,12.6,29.5,21.1,6.6,0.7,4.9,17.1,17.1,1.1,1.0,2.2,0.125,-2.1,-0.6,-2.8,-0.2,
284.0,Nick Richards,27.0,CHO,C,21.0,9.0,440.0,17.4,0.614,0.009,0.763,12.0,26.9,19.2,9.9,0.8,5.8,17.8,17.8,0.6,0.6,1.2,0.126,-2.2,0.2,-2.0,0.0,
285.0,Nick Richards,27.0,PHO,C,17.0,16.0,387.0,16.0,0.633,0.01,0.465,13.2,32.6,23.3,3.0,0.5,3.8,16.2,16.2,0.6,0.4,1.0,0.124,-2.1,-1.6,-3.6,-0.2,
286.0,Jordan Clarkson,32.0,UTA,SG,31.0,8.0,820.0,16.2,0.551,0.467,0.276,3.0,10.7,6.9,23.4,1.5,0.9,11.6,27.8,0.9,0.2,1.0,0.06,1.9,-2.0,-0.1,0.4,
287.0,Kevon Looney,28.0,GSW,C,51.0,6.0,817.0,17.7,0.519,0.009,0.324,18.4,27.2,22.6,15.7,2.2,2.4,11.5,14.3,1.6,1.4,3.0,0.175,-0.7,1.0,0.2,0.5,
288.0,Vit Krejci,24.0,ATL,PG,39.0,15.0,811.0,11.2,0.587,0.679,0.14,1.9,12.6,7.1,17.0,1.6,2.2,13.3,13.2,0.8,0.7,1.4,0.084,-1.4,0.9,-0.5,0.3,
289.0,Precious Achiuwa,25.0,NYK,C,36.0,8.0,811.0,14.5,0.563,0.138,0.232,11.0,19.7,15.4,6.3,2.1,3.0,11.5,13.5,1.0,1.0,2.0,0.116,-1.0,0.0,-1.0,0.2,
290.0,Brice Sensabaugh,21.0,UTA,SF,46.0,3.0,810.0,12.6,0.585,0.595,0.135,4.0,11.6,7.8,11.1,1.6,0.4,14.0,21.7,0.4,0.2,0.6,0.036,-0.4,-1.7,-2.1,0.0,
291.0,Tyrese Martin,25.0,BRK,SG,39.0,6.0,810.0,9.9,0.516,0.614,0.132,5.3,16.0,10.5,12.3,1.2,0.6,14.2,18.7,-0.3,0.6,0.3,0.017,-2.0,-1.3,-3.3,-0.3,
292.0,Kel'el Ware,20.0,MIA,C,41.0,15.0,807.0,17.5,0.592,0.273,0.151,8.8,25.2,17.1,7.3,1.4,4.8,10.0,18.0,0.9,1.3,2.2,0.132,-0.5,0.3,-0.1,0.4,
293.0,Jeremiah Robinson-Earl,24.0,NOP,PF,45.0,6.0,791.0,12.9,0.554,0.467,0.173,9.8,18.4,14.0,9.2,1.8,0.7,11.9,13.9,0.8,0.4,1.2,0.072,-1.2,-1.3,-2.5,-0.1,
294.0,Jonathan Mogbo,23.0,TOR,PF,44.0,10.0,779.0,12.1,0.524,0.206,0.302,9.7,15.6,12.6,13.1,1.9,2.7,14.8,14.4,0.5,0.7,1.2,0.074,-2.3,0.7,-1.6,0.1,
295.0,Jose Alvarado,26.0,NOP,PG,33.0,11.0,778.0,15.4,0.568,0.656,0.147,2.1,9.1,5.5,27.7,2.8,1.1,11.6,17.8,1.2,0.4,1.6,0.099,0.6,-0.1,0.6,0.5,
296.0,Eric Gordon,36.0,PHI,SG,39.0,13.0,768.0,11.0,0.591,0.672,0.235,1.1,6.0,3.5,12.2,1.7,1.6,11.1,14.5,0.7,0.3,1.0,0.061,-0.7,-0.9,-1.6,0.1,
297.0,Dereck Lively II,20.0,DAL,C,32.0,25.0,768.0,20.6,0.704,0.0,0.39,14.3,20.8,17.7,15.3,1.1,6.1,15.8,13.7,2.4,1.0,3.4,0.212,1.6,2.4,3.9,1.2,
298.0,Jalen Smith,24.0,CHI,C,51.0,1.0,767.0,19.1,0.608,0.559,0.228,9.7,27.6,18.8,9.0,0.7,4.1,8.1,20.9,1.5,0.8,2.4,0.148,1.7,-0.9,0.8,0.5,
299.0,Vasilije Micić,31.0,CHO,PG,36.0,16.0,764.0,6.9,0.462,0.458,0.15,2.7,9.7,6.1,24.9,1.0,0.0,20.3,20.2,-1.1,0.3,-0.7,-0.046,-4.3,-2.4,-6.8,-0.9,
300.0,Garrison Mathews,28.0,ATL,SG,43.0,2.0,763.0,11.2,0.601,0.847,0.322,1.8,9.6,5.6,9.7,1.6,1.3,9.7,16.0,0.9,0.5,1.4,0.089,-1.4,-0.5,-1.9,0.0,
301.0,Ausar Thompson,22.0,DET,SF,36.0,25.0,759.0,17.6,0.58,0.124,0.31,9.0,16.8,12.9,15.3,3.9,2.1,14.3,19.0,0.9,1.4,2.2,0.142,-1.1,2.7,1.6,0.7,
302.0,Nick Smith Jr.,20.0,CHO,SG,37.0,18.0,745.0,8.2,0.495,0.535,0.058,1.0,9.3,5.0,14.8,0.9,0.7,12.2,20.6,-0.6,0.3,-0.2,-0.016,-3.4,-2.1,-5.5,-0.7,
303.0,Julian Phillips,21.0,CHI,SF,56.0,3.0,744.0,10.3,0.567,0.543,0.289,6.9,9.0,8.0,3.9,1.6,1.6,8.3,13.6,0.6,0.4,1.1,0.069,-2.7,-0.8,-3.5,-0.3,
304.0,Cameron Payne,30.0,NYK,PG,51.0,1.0,743.0,15.6,0.56,0.597,0.148,1.7,9.2,5.5,24.9,1.9,1.5,9.1,21.1,1.4,0.5,2.0,0.127,1.1,-0.2,0.9,0.6,
305.0,Ja'Kobe Walter,20.0,TOR,SG,38.0,9.0,740.0,9.6,0.509,0.477,0.198,4.4,10.3,7.3,9.6,1.7,0.9,9.8,18.1,0.0,0.4,0.4,0.024,-3.1,-1.1,-4.2,-0.4,
306.0,Donovan Clingan,20.0,POR,C,44.0,14.0,730.0,17.5,0.6,0.124,0.274,17.9,27.4,22.6,6.1,1.3,8.8,20.3,15.0,0.8,1.2,2.0,0.129,-2.3,1.3,-1.0,0.2,
307.0,Bogdan Bogdanović,32.0,2TM,SG,29.0,1.0,721.0,7.9,0.493,0.646,0.139,1.9,9.7,5.7,12.3,1.8,0.8,12.6,19.4,-0.6,0.6,0.0,-0.001,-4.3,-0.5,-4.8,-0.5,
308.0,Bogdan Bogdanović,32.0,ATL,SG,24.0,0.0,598.0,7.6,0.502,0.652,0.152,2.1,10.0,5.9,11.1,1.6,0.9,13.4,18.8,-0.4,0.4,0.0,-0.004,-4.2,-0.6,-4.8,-0.4,
309.0,Bogdan Bogdanović,32.0,LAC,SG,5.0,1.0,123.0,9.1,0.455,0.625,0.089,0.9,8.1,4.5,18.1,2.8,0.0,9.3,22.5,-0.1,0.2,0.0,0.014,-4.5,-0.1,-4.6,-0.1,
310.0,Lonzo Ball,27.0,CHI,PG,33.0,12.0,714.0,12.0,0.514,0.818,0.118,3.1,13.2,8.2,19.9,2.9,1.9,14.4,15.8,0.2,0.8,1.0,0.064,-1.9,1.6,-0.3,0.3,
311.0,Ricky Council IV,23.0,PHI,SF,49.0,4.0,702.0,13.4,0.535,0.44,0.325,5.2,13.1,9.0,11.9,1.6,1.0,8.9,19.8,0.5,0.4,0.9,0.063,-0.5,-1.7,-2.3,0.0,
312.0,Johnny Juzang,23.0,UTA,SG,40.0,6.0,701.0,11.4,0.578,0.71,0.127,3.9,12.0,8.0,7.9,1.2,0.7,6.8,16.6,0.9,0.1,1.0,0.07,-0.8,-1.5,-2.4,-0.1,
313.0,Justin Champagnie,23.0,WAS,SF,38.0,15.0,698.0,15.1,0.607,0.475,0.186,8.5,17.3,12.9,6.9,2.2,2.9,11.8,16.2,0.7,0.5,1.3,0.087,-0.6,-0.1,-0.6,0.2,
314.0,Max Strus,28.0,CLE,SF,28.0,15.0,698.0,11.7,0.57,0.804,0.064,3.9,14.6,9.4,15.6,1.2,1.3,11.8,14.5,0.9,0.8,1.7,0.118,0.5,0.6,1.1,0.5,
315.0,Alex Caruso,30.0,OKC,SG,36.0,1.0,694.0,14.6,0.523,0.59,0.078,4.2,11.5,7.9,17.4,4.3,2.6,9.8,14.4,0.8,1.6,2.4,0.166,-0.8,4.1,3.3,0.9,
316.0,Dalano Banton,25.0,POR,PG,45.0,0.0,693.0,14.7,0.524,0.443,0.265,2.2,10.7,6.4,22.3,2.0,3.0,13.4,25.4,0.0,0.6,0.6,0.044,1.0,-0.2,0.7,0.5,
317.0,Jusuf Nurkić,30.0,2TM,C,30.0,26.0,688.0,14.1,0.552,0.371,0.401,9.1,33.5,21.6,14.9,2.1,3.0,22.4,19.0,-0.2,1.1,0.9,0.063,-3.2,1.2,-2.0,0.0,
318.0,Jusuf Nurkić,30.0,PHO,C,25.0,23.0,592.0,12.7,0.556,0.362,0.423,8.8,32.8,21.2,11.1,1.9,2.5,22.8,18.7,-0.3,0.8,0.6,0.047,-3.9,0.5,-3.4,-0.2,
319.0,Jusuf Nurkić,30.0,CHO,C,5.0,3.0,96.0,22.9,0.534,0.412,0.294,10.8,38.0,23.9,38.4,3.6,6.2,20.7,21.4,0.1,0.2,0.3,0.164,1.6,5.5,7.1,0.2,
320.0,Seth Curry,34.0,CHO,SG,47.0,9.0,679.0,12.5,0.607,0.533,0.101,2.9,8.8,5.7,7.2,1.6,0.9,7.8,16.0,0.8,0.4,1.3,0.088,-0.9,-0.5,-1.4,0.1,
321.0,Shake Milton,28.0,2TM,SG,44.0,1.0,678.0,12.1,0.572,0.45,0.25,3.8,10.2,7.0,19.6,1.3,0.4,12.6,16.5,0.8,0.4,1.2,0.087,-1.4,-0.3,-1.7,0.0,
322.0,Shake Milton,28.0,BRK,SG,27.0,1.0,492.0,13.0,0.58,0.459,0.21,3.6,8.5,6.0,20.7,1.5,0.2,10.4,17.1,0.7,0.3,1.0,0.099,-0.7,-0.3,-1.0,0.1,
323.0,Shake Milton,28.0,LAL,SG,17.0,0.0,186.0,9.8,0.545,0.419,0.395,4.4,14.7,9.7,17.0,0.8,1.0,19.2,14.8,0.1,0.1,0.2,0.056,-3.3,-0.4,-3.7,-0.1,
324.0,Lindy Waters III,27.0,2TM,SG,40.0,9.0,667.0,8.2,0.489,0.727,0.053,2.6,13.4,7.8,8.7,1.6,1.4,7.4,14.5,0.0,0.7,0.7,0.048,-3.6,0.2,-3.4,-0.2,
325.0,Lindy Waters III,27.0,GSW,SG,38.0,9.0,655.0,8.5,0.498,0.722,0.054,2.5,13.7,7.9,8.7,1.6,1.5,7.5,14.5,0.0,0.7,0.7,0.053,-3.5,0.3,-3.2,-0.2,
326.0,Lindy Waters III,27.0,DET,SG,2.0,0.0,12.0,-7.9,0.0,1.0,0.0,9.3,0.0,4.6,9.5,0.0,0.0,0.0,14.1,-0.1,0.0,-0.1,-0.248,-12.6,-5.0,-17.6,0.0,
327.0,Kenrich Williams,30.0,OKC,PF,46.0,1.0,663.0,14.8,0.609,0.514,0.085,6.5,17.2,11.9,10.4,2.1,0.9,10.2,15.7,1.1,1.3,2.4,0.17,0.1,1.2,1.3,0.6,
328.0,Cody Williams,20.0,UTA,SG,32.0,12.0,660.0,4.3,0.416,0.493,0.199,3.2,9.3,6.3,8.6,1.2,1.6,14.5,11.8,-0.6,0.1,-0.5,-0.036,-5.8,-0.7,-6.5,-0.7,
329.0,Jaden Hardy,22.0,DAL,SG,43.0,3.0,657.0,9.4,0.533,0.471,0.207,1.2,9.8,5.6,12.9,1.6,0.7,16.6,25.1,-0.8,0.4,-0.3,-0.025,-3.8,-1.8,-5.6,-0.6,
330.0,Herbert Jones,26.0,NOP,SF,20.0,20.0,648.0,10.5,0.541,0.419,0.233,3.5,9.6,6.4,13.9,2.8,1.3,15.6,14.6,0.2,0.3,0.5,0.034,-3.8,0.1,-3.6,-0.3,
331.0,Dalen Terry,22.0,CHI,SG,51.0,1.0,641.0,9.8,0.568,0.362,0.331,4.6,7.9,6.3,12.5,1.8,1.6,16.2,14.5,0.3,0.4,0.7,0.051,-3.9,-0.2,-4.0,-0.3,
332.0,Cam Whitmore,20.0,HOU,SF,37.0,0.0,640.0,13.2,0.51,0.47,0.181,4.2,15.5,9.7,8.1,1.9,1.3,9.6,24.2,0.0,0.9,0.9,0.069,-0.8,-0.4,-1.2,0.1,
333.0,Maxi Kleber,33.0,DAL,PF,34.0,4.0,637.0,5.7,0.489,0.51,0.219,4.4,11.6,8.1,8.3,0.7,2.3,17.9,8.6,0.0,0.4,0.4,0.031,-4.1,0.4,-3.7,-0.3,
334.0,Kris Murray,24.0,POR,SF,48.0,1.0,635.0,10.0,0.506,0.411,0.226,7.8,9.4,8.6,9.0,1.5,1.4,11.1,13.7,0.2,0.4,0.6,0.044,-1.9,-0.4,-2.3,0.0,
335.0,Mark Williams,23.0,CHO,C,25.0,22.0,626.0,25.4,0.626,0.004,0.429,13.1,27.5,20.1,16.9,1.3,4.3,7.6,22.1,2.2,0.9,3.0,0.234,3.4,0.7,4.1,1.0,
336.0,Kyle Anderson,31.0,2TM,PF,41.0,4.0,625.0,14.9,0.522,0.286,0.224,6.2,16.7,11.3,20.0,2.0,3.3,9.4,15.7,0.8,0.9,1.7,0.128,-0.3,2.1,1.8,0.6,
337.0,Kyle Anderson,31.0,GSW,PF,36.0,3.0,541.0,14.9,0.522,0.308,0.16,5.1,16.9,10.8,21.0,2.3,3.5,10.0,15.6,0.6,0.8,1.4,0.128,-0.2,2.4,2.2,0.6,
338.0,Kyle Anderson,31.0,MIA,SF,5.0,1.0,84.0,14.4,0.516,0.13,0.696,13.1,15.3,14.2,13.6,0.0,2.3,6.2,16.9,0.2,0.1,0.2,0.134,-0.6,-0.4,-1.0,0.0,
339.0,Kyle Lowry,38.0,PHI,PG,33.0,12.0,623.0,10.2,0.53,0.748,0.297,1.9,10.5,6.0,20.0,2.5,1.6,13.7,10.3,0.6,0.5,1.1,0.082,-2.6,1.5,-1.1,0.1,
340.0,Daniel Theis,32.0,NOP,C,38.0,9.0,621.0,12.2,0.558,0.287,0.287,7.3,21.4,14.1,13.1,1.4,3.0,14.7,11.5,0.6,0.4,1.0,0.08,-3.2,-0.1,-3.3,-0.2,
341.0,Neemias Queta,25.0,BOS,C,44.0,5.0,618.0,15.7,0.677,0.014,0.338,10.5,17.3,13.9,6.1,1.1,4.3,14.2,13.4,1.3,1.0,2.3,0.176,-1.8,1.0,-0.8,0.2,
342.0,Jaxson Hayes,24.0,LAL,C,34.0,13.0,618.0,15.8,0.717,0.017,0.403,8.5,17.6,13.2,8.3,1.7,4.8,14.1,11.6,1.3,0.8,2.2,0.169,-1.4,1.7,0.2,0.3,
343.0,Drew Eubanks,27.0,2TM,C,42.0,4.0,616.0,15.8,0.627,0.038,0.365,8.4,23.4,16.0,11.0,0.8,5.1,15.0,14.5,0.9,0.5,1.4,0.106,-0.8,0.5,-0.3,0.3,
344.0,Drew Eubanks,27.0,UTA,C,37.0,4.0,568.0,16.1,0.632,0.034,0.393,7.8,24.4,16.2,11.7,0.9,5.3,15.4,14.8,0.8,0.5,1.3,0.106,-0.7,0.7,0.1,0.3,
345.0,Drew Eubanks,27.0,LAC,C,5.0,0.0,48.0,12.0,0.545,0.091,0.0,16.3,11.6,13.9,2.9,0.0,2.1,8.3,10.8,0.1,0.0,0.1,0.107,-1.6,-2.9,-4.5,0.0,
346.0,Cam Thomas,23.0,BRK,SG,19.0,17.0,614.0,18.6,0.596,0.427,0.383,1.8,11.3,6.4,19.6,1.1,0.2,11.5,31.8,0.8,0.3,1.2,0.092,2.8,-2.0,0.9,0.4,
