Rank,Player,Age,Team,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,Awards
222.0,Max Christie,21.0,2TM,SG,54.0,27.0,26.2,3.1,6.9,0.457,1.4,3.7,0.381,1.7,3.1,0.547,0.56,1.8,2.1,0.848,0.6,2.4,3.0,1.7,0.8,0.5,1.0,1.6,9.5,
223.0,Max Christie,21.0,LAL,SG,46.0,25.0,25.1,2.8,6.3,0.444,1.3,3.5,0.368,1.5,2.7,0.544,0.549,1.6,1.9,0.851,0.5,2.1,2.7,1.4,0.8,0.5,0.8,1.6,8.5,
224.0,Max Christie,21.0,DAL,SG,8.0,2.0,32.6,5.3,10.5,0.5,2.1,4.9,0.436,3.1,5.6,0.556,0.601,2.6,3.1,0.84,0.8,4.1,4.9,3.1,1.1,0.5,2.0,2.0,15.3,
225.0,Tosan Evbuomwan,23.0,BRK,SF,20.0,0.0,24.3,3.5,7.8,0.442,0.8,2.6,0.294,2.7,5.3,0.514,0.49,1.8,2.5,0.735,1.2,2.9,4.1,1.7,0.8,0.4,1.6,1.9,9.5,
226.0,Moses Moody,22.0,GSW,SG,49.0,9.0,19.8,3.3,7.4,0.444,1.7,4.5,0.382,1.6,3.0,0.538,0.559,1.2,1.7,0.728,0.6,1.7,2.3,1.2,0.6,0.4,0.7,1.5,9.5,
227.0,Julian Strawther,22.0,DEN,SG,58.0,4.0,22.2,3.4,7.8,0.433,1.6,4.4,0.361,1.8,3.4,0.525,0.534,1.1,1.4,0.835,0.3,2.0,2.3,1.4,0.6,0.3,0.9,2.5,9.5,
228.0,Trendon Watford,24.0,BRK,PF,22.0,0.0,18.0,3.5,7.3,0.472,0.6,1.9,0.317,2.9,5.5,0.525,0.512,2.0,2.5,0.818,0.5,2.5,3.0,1.9,0.5,0.3,1.5,2.3,9.5,
229.0,Georges Niang,31.0,2TM,PF,57.0,2.0,21.5,3.5,7.3,0.476,1.9,4.7,0.411,1.5,2.6,0.596,0.609,0.5,0.6,0.806,0.7,3.2,3.8,1.4,0.4,0.2,0.9,2.6,9.4,
230.0,Georges Niang,31.0,CLE,PF,51.0,1.0,20.6,3.3,6.8,0.477,1.8,4.4,0.4,1.5,2.4,0.618,0.606,0.5,0.6,0.793,0.7,3.0,3.7,1.3,0.3,0.1,0.9,2.5,8.7,
231.0,Georges Niang,31.0,ATL,PF,6.0,1.0,28.3,5.3,11.3,0.471,3.5,7.5,0.467,1.8,3.8,0.478,0.625,1.0,1.2,0.857,0.8,4.2,5.0,1.8,0.8,0.5,0.7,3.7,15.2,
232.0,Kevin Porter Jr.,24.0,2TM,SG,50.0,2.0,19.4,3.8,8.8,0.433,0.5,2.2,0.248,3.3,6.6,0.494,0.464,1.2,1.8,0.67,0.6,2.9,3.5,3.2,1.0,0.2,1.8,1.6,9.4,
233.0,Kevin Porter Jr.,24.0,LAC,SG,45.0,2.0,19.6,3.8,9.0,0.423,0.6,2.4,0.245,3.2,6.7,0.485,0.455,1.1,1.7,0.645,0.6,2.9,3.6,3.2,1.0,0.2,1.9,1.6,9.3,
234.0,Kevin Porter Jr.,24.0,MIL,SG,5.0,0.0,16.8,3.8,6.8,0.559,0.2,0.6,0.333,3.6,6.2,0.581,0.574,2.0,2.4,0.833,0.2,2.8,3.0,2.8,1.6,0.0,1.2,1.6,9.8,
235.0,Cole Anthony,24.0,ORL,PG,54.0,16.0,18.0,3.5,8.3,0.424,1.1,3.2,0.333,2.4,5.1,0.48,0.488,1.4,1.7,0.793,0.7,2.3,3.0,2.8,0.7,0.4,1.6,2.3,9.4,
236.0,Noah Clowney,20.0,BRK,PF,37.0,18.0,23.1,3.0,8.1,0.375,2.0,5.6,0.354,1.0,2.4,0.422,0.498,1.4,1.6,0.85,0.9,3.0,3.9,0.8,0.5,0.5,1.0,2.4,9.4,
237.0,Luke Kennard,28.0,MEM,SG,44.0,7.0,22.1,3.2,6.7,0.475,2.1,4.4,0.474,1.1,2.3,0.476,0.629,1.0,1.1,0.896,0.6,2.3,2.9,3.3,0.7,0.1,1.0,0.9,9.4,
238.0,Ausar Thompson,22.0,DET,SF,36.0,25.0,21.1,4.0,7.2,0.554,0.2,0.9,0.219,3.8,6.3,0.602,0.568,1.3,2.2,0.588,1.7,3.2,4.9,2.2,1.7,0.5,1.4,2.8,9.4,
239.0,Cam Whitmore,20.0,HOU,SF,37.0,0.0,17.3,3.5,8.5,0.413,1.2,4.0,0.311,2.3,4.5,0.503,0.486,1.1,1.5,0.719,0.7,2.5,3.2,0.9,0.7,0.2,1.0,1.1,9.4,
240.0,Nickeil Alexander-Walker,26.0,MIN,SG,59.0,9.0,25.1,3.3,7.4,0.447,1.8,4.5,0.405,1.5,2.9,0.511,0.57,0.8,1.1,0.769,0.6,2.5,3.1,2.5,0.5,0.3,1.3,1.8,9.3,
241.0,Anthony Black,21.0,ORL,PG,55.0,9.0,24.6,3.3,7.7,0.423,0.7,2.4,0.3,2.6,5.4,0.476,0.468,2.1,2.8,0.752,0.6,2.1,2.7,3.3,1.0,0.5,1.8,2.2,9.3,
242.0,GG Jackson II,20.0,MEM,PF,15.0,0.0,16.7,3.3,7.8,0.419,1.3,3.9,0.339,1.9,3.9,0.5,0.504,1.4,2.0,0.7,1.1,2.2,3.3,0.9,0.4,0.2,1.2,1.1,9.3,
243.0,Clint Capela,30.0,ATL,C,48.0,41.0,22.2,4.1,7.2,0.568,0.0,0.0,,4.1,7.2,0.568,0.568,1.0,1.9,0.538,3.3,5.6,8.9,1.2,0.6,1.0,0.9,2.0,9.2,
244.0,Brice Sensabaugh,21.0,UTA,SF,46.0,3.0,17.6,3.3,7.4,0.446,1.7,4.4,0.379,1.6,3.0,0.543,0.559,0.9,1.0,0.913,0.6,1.9,2.5,1.3,0.6,0.1,1.3,1.5,9.2,
245.0,Jalen Wilson,24.0,BRK,PF,56.0,15.0,27.1,3.1,8.0,0.393,1.4,4.5,0.313,1.7,3.5,0.495,0.481,1.5,1.8,0.816,1.1,2.4,3.5,1.9,0.6,0.1,1.1,2.1,9.2,
246.0,Carlton Carrington,19.0,WAS,PG,57.0,39.0,29.3,3.4,8.2,0.408,1.6,4.6,0.345,1.8,3.6,0.49,0.505,0.8,0.9,0.843,0.4,3.5,3.9,3.9,0.7,0.2,1.5,2.4,9.1,
247.0,Zach Edey,22.0,MEM,C,43.0,36.0,20.5,3.7,6.5,0.573,0.3,1.0,0.349,3.4,5.5,0.613,0.6,1.3,1.9,0.675,3.3,4.4,7.7,0.9,0.6,1.2,1.4,2.6,9.1,
248.0,Jaime Jaquez Jr.,23.0,MIA,SF,47.0,11.0,22.8,3.3,7.5,0.436,0.6,2.0,0.29,2.7,5.5,0.488,0.475,2.0,2.6,0.767,1.3,3.4,4.7,2.7,1.1,0.2,1.5,1.5,9.1,
249.0,Dereck Lively II,20.0,DAL,C,32.0,25.0,24.0,3.9,5.5,0.701,0.0,0.0,,3.9,5.5,0.701,0.701,1.4,2.2,0.638,3.1,4.8,7.8,2.6,0.5,1.7,1.2,2.9,9.1,
250.0,Caleb Martin,29.0,PHI,SF,31.0,24.0,30.4,3.3,7.5,0.435,1.1,2.8,0.379,2.2,4.7,0.469,0.506,1.5,2.4,0.622,1.4,3.0,4.4,2.2,1.1,0.6,1.4,2.0,9.1,
251.0,Miles McBride,24.0,NYK,PG,47.0,1.0,23.7,3.3,7.9,0.415,1.7,4.6,0.37,1.6,3.3,0.477,0.523,0.9,1.0,0.857,0.7,1.7,2.4,2.6,0.9,0.2,0.7,1.4,9.1,
252.0,Scotty Pippen Jr.,24.0,MEM,PG,57.0,16.0,20.0,3.4,7.1,0.47,0.9,2.6,0.36,2.4,4.5,0.535,0.537,1.4,2.1,0.683,0.8,2.5,3.2,4.3,1.2,0.4,1.8,2.5,9.1,
253.0,Patrick Williams,23.0,CHI,PF,45.0,35.0,26.2,3.2,8.6,0.375,1.6,4.5,0.351,1.6,4.1,0.4,0.466,1.1,1.4,0.769,0.8,3.3,4.0,2.0,0.8,0.6,1.3,1.3,9.1,
254.0,Dalton Knecht,23.0,LAL,SF,52.0,12.0,20.1,3.3,7.1,0.457,1.6,4.4,0.354,1.7,2.7,0.624,0.566,1.0,1.2,0.82,0.5,2.5,3.0,0.8,0.4,0.1,0.5,1.3,9.0,
255.0,Chris Paul,39.0,SAS,PG,55.0,55.0,28.9,3.0,7.4,0.405,1.7,4.8,0.353,1.3,2.6,0.504,0.521,1.3,1.4,0.948,0.5,3.5,3.9,8.0,1.3,0.2,1.5,1.9,9.0,
256.0,Aaron Nesmith,25.0,IND,SF,21.0,13.0,21.5,3.0,6.2,0.485,1.1,3.0,0.381,1.9,3.2,0.582,0.577,1.7,1.9,0.923,0.6,2.9,3.5,1.3,0.6,0.4,0.7,2.6,8.9,
257.0,Nick Richards,27.0,2TM,C,38.0,25.0,21.8,3.2,5.6,0.568,0.0,0.1,0.0,3.2,5.6,0.573,0.568,2.5,3.5,0.722,2.5,5.9,8.5,0.9,0.3,1.1,1.5,2.4,8.9,
258.0,Nick Richards,27.0,CHO,C,21.0,9.0,21.0,3.0,5.4,0.561,0.0,0.0,0.0,3.0,5.4,0.566,0.561,2.8,4.1,0.678,2.4,5.1,7.5,1.3,0.3,1.2,1.6,2.3,8.9,
259.0,Nick Richards,27.0,PHO,C,17.0,16.0,22.8,3.4,5.8,0.576,0.0,0.1,0.0,3.4,5.8,0.582,0.576,2.2,2.7,0.804,2.6,7.0,9.6,0.5,0.2,0.9,1.4,2.6,8.9,
260.0,Wendell Carter Jr.,25.0,ORL,C,46.0,29.0,25.3,3.2,7.0,0.463,0.4,2.2,0.202,2.8,4.8,0.579,0.494,2.0,2.8,0.711,2.0,5.4,7.4,2.2,0.8,0.5,1.1,2.8,8.8,
261.0,Dorian Finney-Smith,31.0,2TM,PF,40.0,26.0,27.4,3.1,6.7,0.463,2.0,4.7,0.417,1.2,2.0,0.568,0.608,0.5,0.8,0.677,1.3,2.7,3.9,1.4,0.9,0.4,0.9,2.3,8.7,
262.0,Dorian Finney-Smith,31.0,BRK,PF,20.0,20.0,29.0,3.7,8.0,0.459,2.4,5.4,0.435,1.3,2.6,0.51,0.607,0.8,1.2,0.625,1.6,3.0,4.6,1.6,0.9,0.6,0.9,2.7,10.4,
263.0,Dorian Finney-Smith,31.0,LAL,PF,20.0,6.0,25.8,2.6,5.5,0.468,1.6,4.0,0.392,1.0,1.5,0.667,0.61,0.3,0.4,0.857,1.0,2.4,3.3,1.3,1.0,0.1,1.0,2.0,7.0,
264.0,Marcus Smart,30.0,2TM,PG,21.0,6.0,20.9,2.8,7.5,0.376,1.4,4.4,0.326,1.4,3.1,0.446,0.471,1.5,1.8,0.842,0.7,1.5,2.1,3.5,1.2,0.3,1.8,1.6,8.6,
265.0,Marcus Smart,30.0,MEM,PG,19.0,6.0,21.1,2.8,7.8,0.358,1.5,4.7,0.322,1.3,3.1,0.414,0.456,1.6,1.9,0.833,0.7,1.5,2.3,3.7,1.2,0.3,1.8,1.6,8.7,
266.0,Marcus Smart,30.0,WAS,PG,2.0,0.0,19.5,3.0,4.5,0.667,0.5,1.0,0.5,2.5,3.5,0.714,0.722,1.0,1.0,1.0,0.0,1.0,1.0,1.5,1.5,0.0,1.5,1.0,7.5,
267.0,Kentavious Caldwell-Pope,31.0,ORL,SG,56.0,56.0,30.2,3.0,7.3,0.409,1.4,4.6,0.305,1.6,2.8,0.581,0.504,1.2,1.4,0.868,0.4,1.7,2.1,1.8,1.4,0.5,0.8,1.9,8.6,
268.0,Kel'el Ware,20.0,MIA,C,41.0,15.0,19.7,3.6,6.8,0.532,0.6,1.9,0.329,3.0,4.9,0.609,0.577,0.7,1.0,0.714,1.6,4.6,6.2,0.9,0.5,1.0,0.8,1.4,8.6,
269.0,Jusuf Nurkić,30.0,2TM,C,30.0,26.0,22.9,3.0,6.6,0.457,0.7,2.4,0.288,2.3,4.1,0.556,0.51,1.8,2.6,0.696,1.9,7.2,9.1,2.3,1.0,0.7,2.2,2.9,8.5,
270.0,Jusuf Nurkić,30.0,PHO,C,25.0,23.0,23.7,3.0,6.5,0.454,0.8,2.4,0.322,2.2,4.2,0.529,0.512,1.9,2.8,0.696,1.8,7.3,9.2,1.9,0.9,0.6,2.3,3.1,8.6,
271.0,Jusuf Nurkić,30.0,CHO,C,5.0,3.0,19.2,3.2,6.8,0.471,0.4,2.8,0.143,2.8,4.0,0.7,0.5,1.4,2.0,0.7,2.0,6.6,8.6,4.6,1.4,1.2,2.0,2.0,8.2,
272.0,Goga Bitadze,25.0,ORL,C,48.0,41.0,23.3,3.6,5.8,0.625,0.0,0.4,0.1,3.6,5.4,0.665,0.628,1.3,2.0,0.638,2.7,5.2,7.9,2.1,0.8,1.7,1.3,2.2,8.5,
273.0,Draymond Green,34.0,GSW,PF,43.0,41.0,28.4,3.0,7.0,0.429,1.1,3.4,0.333,1.9,3.6,0.519,0.51,1.3,2.1,0.637,1.0,4.8,5.8,5.7,1.3,1.1,2.4,3.0,8.5,
274.0,Larry Nance Jr.,32.0,ATL,PF,24.0,3.0,19.3,3.3,6.5,0.516,1.4,3.2,0.447,1.9,3.3,0.582,0.626,0.4,0.5,0.692,1.0,3.3,4.3,1.6,0.8,0.5,0.7,1.5,8.5,
275.0,Nick Smith Jr.,20.0,CHO,SG,37.0,18.0,20.1,3.3,8.4,0.394,1.5,4.5,0.331,1.8,3.9,0.465,0.482,0.4,0.5,0.889,0.2,1.7,1.9,1.9,0.4,0.1,1.2,1.1,8.5,
276.0,Max Strus,28.0,CLE,SF,28.0,15.0,24.9,3.0,7.3,0.412,2.1,5.9,0.366,0.9,1.4,0.6,0.559,0.4,0.5,0.846,0.9,3.5,4.3,3.2,0.6,0.4,1.0,2.1,8.5,
277.0,Dalano Banton,25.0,POR,PG,45.0,0.0,15.4,3.0,7.2,0.412,1.2,3.2,0.361,1.8,4.0,0.453,0.492,1.3,1.9,0.698,0.3,1.5,1.8,2.2,0.6,0.5,1.2,0.8,8.4,
278.0,Yves Missi,20.0,NOP,C,54.0,48.0,26.9,3.4,6.4,0.533,0.0,0.0,0.0,3.4,6.4,0.535,0.533,1.6,2.5,0.64,3.5,4.7,8.2,1.4,0.5,1.5,1.2,2.2,8.4,
279.0,Jaylen Nowell,25.0,NOP,SG,8.0,0.0,21.0,3.3,9.1,0.356,1.0,3.4,0.296,2.3,5.8,0.391,0.411,0.9,1.4,0.636,0.8,1.8,2.5,2.3,0.1,0.5,1.0,1.1,8.4,
280.0,Jalen Smith,24.0,CHI,C,51.0,1.0,15.0,3.0,6.3,0.475,1.2,3.5,0.352,1.7,2.8,0.631,0.573,1.2,1.4,0.836,1.4,4.0,5.4,0.9,0.2,0.7,0.6,1.5,8.4,
281.0,Mike Conley,37.0,MIN,PG,50.0,44.0,25.0,2.6,6.8,0.374,1.8,4.6,0.391,0.8,2.2,0.339,0.506,1.3,1.4,0.913,0.5,2.1,2.6,4.5,1.2,0.2,1.1,1.5,8.2,
282.0,Justin Edwards,21.0,PHI,SF,25.0,9.0,23.8,3.1,6.7,0.464,1.4,4.0,0.364,1.7,2.8,0.609,0.571,0.5,0.8,0.632,1.0,2.2,3.2,1.4,0.8,0.3,0.8,2.2,8.2,
283.0,Day'Ron Sharpe,23.0,BRK,C,35.0,0.0,17.3,3.4,6.5,0.52,0.2,0.9,0.219,3.2,5.6,0.569,0.535,1.3,1.7,0.746,3.0,3.4,6.3,1.6,0.7,0.7,1.4,2.2,8.2,
284.0,Kevin Huerter,26.0,2TM,SG,49.0,16.0,21.2,3.0,7.4,0.405,1.6,5.0,0.316,1.4,2.5,0.587,0.511,0.4,0.7,0.688,0.5,2.3,2.8,1.8,0.9,0.3,0.9,1.7,8.1,
285.0,Kevin Huerter,26.0,SAC,SG,43.0,15.0,20.9,3.0,7.2,0.413,1.4,4.8,0.302,1.5,2.4,0.629,0.513,0.5,0.7,0.714,0.4,2.3,2.8,1.7,0.8,0.4,0.9,1.6,7.9,
286.0,Kevin Huerter,26.0,CHI,SG,6.0,1.0,23.5,3.3,9.2,0.364,2.5,6.5,0.385,0.8,2.7,0.313,0.5,0.3,0.7,0.5,0.8,1.8,2.7,2.3,1.3,0.0,0.8,2.2,9.5,
287.0,Tristan Da Silva,23.0,ORL,SF,55.0,35.0,24.3,3.0,7.1,0.426,1.2,3.5,0.338,1.8,3.5,0.513,0.51,0.8,1.0,0.852,1.1,2.5,3.7,1.7,0.5,0.2,0.9,1.4,8.1,
288.0,Kyshawn George,21.0,WAS,SG,51.0,21.0,26.5,2.7,7.7,0.357,1.6,5.2,0.314,1.1,2.5,0.445,0.463,1.0,1.3,0.746,0.8,3.2,4.0,2.3,0.9,0.7,1.4,3.0,8.1,
289.0,Peyton Watson,22.0,DEN,SF,48.0,12.0,24.1,2.9,6.2,0.471,0.7,2.0,0.34,2.3,4.2,0.532,0.525,1.6,2.1,0.752,0.8,2.6,3.4,1.5,0.9,1.2,0.9,1.7,8.1,
290.0,Keon Ellis,25.0,SAC,SG,55.0,11.0,22.2,2.7,5.6,0.482,1.7,3.9,0.444,1.0,1.7,0.57,0.637,0.9,1.1,0.847,0.8,1.7,2.5,1.2,1.4,0.7,0.8,1.8,8.0,
291.0,Jaden Hardy,22.0,DAL,SG,43.0,3.0,15.3,2.9,6.9,0.424,1.2,3.2,0.374,1.7,3.6,0.468,0.512,1.0,1.4,0.672,0.2,1.4,1.6,1.3,0.5,0.1,1.5,1.6,8.0,
292.0,Brandon Clarke,28.0,MEM,PF,53.0,18.0,18.8,3.5,5.8,0.609,0.0,0.3,0.059,3.5,5.5,0.641,0.611,0.8,1.2,0.672,1.9,3.1,5.0,1.0,0.8,0.5,0.6,2.3,7.9,
293.0,Al Horford,38.0,BOS,C,45.0,29.0,26.4,2.9,7.0,0.41,1.8,5.0,0.359,1.1,2.1,0.532,0.536,0.4,0.4,0.889,1.1,4.3,5.4,1.8,0.5,0.9,0.7,1.5,7.9,
294.0,Taurean Prince,30.0,MIL,SF,55.0,48.0,26.0,2.8,6.2,0.457,1.9,4.0,0.459,1.0,2.1,0.453,0.608,0.5,0.5,0.833,0.5,3.2,3.7,1.9,0.8,0.1,1.0,2.1,7.9,
295.0,Cody Martin,29.0,CHO,SF,39.0,8.0,24.8,3.0,6.9,0.433,1.0,3.2,0.323,1.9,3.7,0.528,0.507,0.9,1.3,0.694,1.0,3.5,4.5,2.3,1.1,0.7,1.1,1.8,7.8,
296.0,Tyrese Martin,25.0,BRK,SG,39.0,6.0,20.8,2.8,7.2,0.393,1.5,4.4,0.343,1.3,2.8,0.472,0.498,0.7,0.9,0.73,1.0,2.8,3.8,1.6,0.5,0.1,1.3,1.1,7.8,
297.0,A.J. Green,25.0,MIL,SG,49.0,6.0,22.6,2.6,6.1,0.425,2.2,5.2,0.417,0.4,0.9,0.467,0.602,0.3,0.4,0.889,0.2,2.0,2.3,1.3,0.5,0.1,0.5,2.2,7.7,
298.0,Quinten Post,24.0,GSW,PF,19.0,7.0,14.2,2.8,5.9,0.473,1.6,3.8,0.417,1.2,2.1,0.575,0.607,0.6,0.6,1.0,1.0,2.5,3.5,1.6,0.2,0.2,0.6,1.6,7.7,
299.0,Bruce Brown,28.0,2TM,PG,22.0,0.0,19.7,2.9,7.0,0.406,0.5,1.9,0.262,2.4,5.1,0.46,0.442,1.4,1.6,0.886,0.9,2.7,3.6,1.4,0.8,0.1,0.9,1.7,7.6,
300.0,Bruce Brown,28.0,TOR,PG,18.0,0.0,19.6,3.2,7.3,0.435,0.6,2.0,0.306,2.6,5.3,0.484,0.477,1.4,1.6,0.897,0.9,2.8,3.8,1.6,0.9,0.2,1.1,1.4,8.4,
301.0,Bruce Brown,28.0,NOP,PG,4.0,0.0,20.0,1.5,6.0,0.25,0.0,1.5,0.0,1.5,4.5,0.333,0.25,1.3,1.5,0.833,0.5,2.3,2.8,0.8,0.3,0.0,0.3,2.8,4.3,
302.0,Justin Champagnie,23.0,WAS,SF,38.0,15.0,18.4,2.9,5.8,0.502,1.1,2.8,0.381,1.9,3.1,0.612,0.593,0.7,1.1,0.683,1.5,3.0,4.5,0.8,0.9,0.6,0.8,1.8,7.6,
303.0,Josh Green,24.0,CHO,SG,51.0,50.0,28.5,2.7,6.3,0.436,1.4,3.6,0.397,1.3,2.6,0.489,0.55,0.7,1.0,0.698,0.9,1.8,2.7,1.5,1.1,0.2,1.0,2.6,7.6,
304.0,Sam Hauser,27.0,BOS,PF,48.0,9.0,19.9,2.7,6.1,0.44,2.1,5.3,0.401,0.6,0.9,0.683,0.613,0.1,0.1,1.0,0.6,2.4,3.0,1.0,0.6,0.2,0.3,1.1,7.6,
305.0,Ja'Kobe Walter,20.0,TOR,SG,38.0,9.0,19.5,2.8,6.9,0.408,1.0,3.3,0.312,1.8,3.6,0.496,0.483,1.0,1.4,0.712,0.8,1.8,2.6,1.3,0.7,0.2,0.8,1.8,7.6,
306.0,Trayce Jackson-Davis,24.0,GSW,C,50.0,37.0,18.2,3.2,5.6,0.573,0.0,0.0,0.0,3.2,5.6,0.575,0.573,1.0,1.7,0.605,2.2,3.6,5.8,1.9,0.4,0.7,0.8,1.3,7.5,
307.0,Johnny Juzang,23.0,UTA,SG,40.0,6.0,17.5,2.6,6.1,0.42,1.7,4.4,0.385,0.9,1.8,0.507,0.557,0.7,0.8,0.839,0.6,2.0,2.6,1.0,0.5,0.1,0.5,2.0,7.5,
308.0,Garrison Mathews,28.0,ATL,SG,43.0,2.0,17.7,2.1,5.5,0.39,1.8,4.7,0.385,0.3,0.8,0.417,0.553,1.5,1.8,0.829,0.3,1.5,1.8,1.3,0.6,0.3,0.7,1.7,7.5,
309.0,Vasilije Micić,31.0,CHO,PG,36.0,16.0,21.2,2.6,7.6,0.348,1.3,3.5,0.36,1.4,4.1,0.338,0.43,0.9,1.1,0.829,0.6,1.9,2.4,3.5,0.4,0.0,2.1,1.2,7.5,
310.0,Cason Wallace,21.0,OKC,SG,49.0,33.0,27.3,3.0,6.8,0.446,1.0,3.1,0.331,2.0,3.7,0.541,0.521,0.3,0.4,0.789,1.1,2.3,3.5,2.4,1.7,0.5,0.7,2.3,7.4,
311.0,Kelly Olynyk,33.0,2TM,C,26.0,4.0,16.6,2.5,5.0,0.496,0.8,1.8,0.426,1.7,3.2,0.536,0.573,1.5,1.9,0.796,1.2,3.0,4.1,2.3,0.6,0.3,1.6,2.5,7.3,
312.0,Kelly Olynyk,33.0,TOR,C,24.0,2.0,16.0,2.5,4.9,0.5,0.8,1.8,0.442,1.7,3.1,0.533,0.581,1.4,1.8,0.791,1.0,2.7,3.7,2.3,0.7,0.3,1.5,2.5,7.1,
313.0,Kelly Olynyk,33.0,NOP,C,2.0,2.0,24.5,3.0,6.5,0.462,0.5,2.0,0.25,2.5,4.5,0.556,0.5,2.5,3.0,0.833,2.5,6.5,9.0,2.5,0.0,0.0,3.0,2.5,9.0,
314.0,Jay Huff,26.0,MEM,C,47.0,1.0,12.2,2.6,4.9,0.522,1.4,3.3,0.418,1.2,1.6,0.727,0.661,0.8,1.0,0.771,0.5,1.6,2.1,0.6,0.2,0.9,0.6,1.3,7.3,
315.0,Cameron Payne,30.0,NYK,PG,51.0,1.0,14.6,2.5,6.1,0.419,1.4,3.6,0.373,1.2,2.5,0.488,0.531,0.8,0.9,0.891,0.2,1.2,1.4,2.7,0.5,0.2,0.6,1.6,7.3,
316.0,Lonzo Ball,27.0,CHI,PG,33.0,12.0,21.6,2.4,6.7,0.355,1.8,5.5,0.339,0.5,1.2,0.425,0.493,0.6,0.8,0.808,0.6,2.8,3.4,3.3,1.3,0.5,1.2,1.6,7.2,
317.0,Bones Hyland,24.0,LAC,PG,20.0,0.0,11.1,2.3,5.8,0.391,1.6,4.0,0.388,0.7,1.8,0.4,0.526,1.2,1.3,0.885,0.3,1.0,1.2,1.4,0.9,0.2,1.2,1.3,7.2,
318.0,Sam Merrill,28.0,CLE,SG,48.0,2.0,19.3,2.4,6.1,0.39,1.9,5.3,0.352,0.5,0.8,0.641,0.543,0.5,0.5,0.962,0.5,1.5,2.0,1.5,0.7,0.2,0.5,1.9,7.1,
319.0,Precious Achiuwa,25.0,NYK,C,36.0,8.0,22.5,3.0,5.6,0.527,0.3,0.8,0.321,2.7,4.9,0.56,0.549,0.8,1.3,0.617,2.1,3.9,6.1,1.1,1.0,0.7,0.8,1.6,7.0,
320.0,Isaiah Collier,20.0,UTA,PG,49.0,24.0,24.0,2.8,7.0,0.404,0.6,2.3,0.239,2.3,4.7,0.485,0.443,0.8,1.3,0.629,0.4,2.7,3.1,6.0,0.8,0.2,2.9,2.2,7.0,
321.0,Kyle Filipowski,21.0,UTA,C,47.0,11.0,18.6,2.6,5.1,0.515,0.7,2.0,0.365,1.9,3.0,0.615,0.588,1.0,1.6,0.623,1.2,3.7,4.9,1.9,0.6,0.1,1.1,2.0,7.0,
322.0,Jordan Goodwin,26.0,LAL,PG,5.0,0.0,19.0,3.0,5.2,0.577,0.8,2.0,0.4,2.2,3.2,0.688,0.654,0.2,0.2,1.0,1.6,2.8,4.4,1.0,1.0,0.2,0.6,1.8,7.0,
323.0,Isaiah Jackson,23.0,IND,C,5.0,1.0,16.8,2.8,4.6,0.609,0.0,0.0,,2.8,4.6,0.609,0.609,1.4,2.8,0.5,2.2,3.4,5.6,1.0,0.6,1.6,1.0,2.8,7.0,
324.0,Josh Okogie,26.0,2TM,SG,32.0,2.0,15.6,2.5,5.2,0.473,0.8,2.0,0.385,1.7,3.2,0.529,0.548,1.2,1.6,0.725,1.3,1.7,3.0,0.8,1.3,0.5,0.8,1.2,6.9,
325.0,Josh Okogie,26.0,PHO,SG,25.0,1.0,14.0,2.2,4.6,0.491,0.6,1.7,0.381,1.6,2.9,0.556,0.561,0.9,1.3,0.688,1.3,1.6,2.9,0.6,0.8,0.4,0.6,1.1,6.0,
326.0,Josh Okogie,26.0,CHO,SG,7.0,1.0,21.3,3.3,7.6,0.434,1.3,3.3,0.391,2.0,4.3,0.467,0.519,2.1,2.7,0.789,1.3,2.1,3.4,1.4,2.7,0.7,1.3,1.6,10.0,
327.0,Jared Butler,24.0,2TM,SG,37.0,1.0,11.6,2.7,5.7,0.469,0.5,1.5,0.327,2.2,4.2,0.519,0.512,1.1,1.4,0.788,0.5,1.0,1.4,2.7,0.4,0.2,1.0,1.2,6.9,
328.0,Jared Butler,24.0,WAS,PG,32.0,0.0,11.3,2.7,5.5,0.483,0.5,1.3,0.366,2.2,4.2,0.519,0.526,1.1,1.4,0.778,0.4,0.8,1.3,2.6,0.4,0.2,0.9,1.3,6.9,
329.0,Jared Butler,24.0,PHI,SG,5.0,1.0,13.8,2.8,7.0,0.4,0.6,2.8,0.214,2.2,4.2,0.524,0.443,1.2,1.4,0.857,0.6,1.8,2.4,3.8,0.6,0.4,1.4,1.2,7.4,
330.0,Andre Drummond,31.0,PHI,C,33.0,16.0,17.9,2.8,5.4,0.514,0.0,0.4,0.083,2.7,5.0,0.545,0.517,1.4,2.2,0.608,2.5,4.9,7.4,0.6,1.0,0.4,1.5,2.3,6.9,
331.0,Vit Krejci,24.0,ATL,PG,39.0,15.0,20.8,2.5,5.5,0.447,1.4,3.7,0.384,1.0,1.8,0.58,0.577,0.5,0.8,0.667,0.4,2.4,2.7,2.7,0.7,0.5,0.9,1.9,6.9,
332.0,Thomas Bryant,27.0,2TM,C,40.0,5.0,15.0,2.6,4.9,0.536,0.8,2.1,0.369,1.9,2.8,0.661,0.615,0.8,1.0,0.842,1.4,2.7,4.1,1.1,0.4,0.6,0.4,1.1,6.8,
