Rank,Player,Age,Team,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,Awards
214.0,Carlton Carrington,19.0,WAS,PG,41.0,32.0,30.0,3.3,8.2,0.405,1.6,4.5,0.344,1.8,3.7,0.48,0.5,0.7,0.9,0.789,0.3,3.9,4.2,4.0,0.7,0.2,1.5,2.6,9.0,
215.0,Justin Champagnie,23.0,WAS,SF,23.0,13.0,22.0,3.5,6.7,0.523,1.3,3.3,0.413,2.2,3.5,0.625,0.623,0.7,1.0,0.652,1.8,3.4,5.3,1.0,1.1,0.7,1.0,2.2,9.0,
216.0,Trentyn Flowers,19.0,LAC,SF,1.0,0.0,14.0,4.0,9.0,0.444,0.0,2.0,0.0,4.0,7.0,0.571,0.444,1.0,1.0,1.0,1.0,3.0,4.0,0.0,0.0,0.0,1.0,3.0,9.0,
217.0,Dalano Banton,25.0,POR,PG,33.0,0.0,16.0,3.2,7.8,0.409,1.2,3.3,0.37,2.0,4.5,0.436,0.486,1.4,2.0,0.682,0.3,1.7,2.1,2.3,0.8,0.5,1.4,1.0,8.9,
218.0,Jay Huff,26.0,MEM,C,37.0,1.0,14.7,3.1,5.8,0.526,1.6,3.8,0.418,1.5,2.0,0.73,0.663,1.0,1.3,0.771,0.6,1.9,2.5,0.7,0.3,1.0,0.7,1.6,8.7,
219.0,Garrison Mathews,28.0,ATL,SG,32.0,2.0,18.9,2.5,6.0,0.415,2.1,5.1,0.407,0.4,1.0,0.452,0.585,1.6,1.9,0.836,0.3,1.4,1.7,1.5,0.7,0.3,0.7,1.8,8.7,
220.0,Wendell Carter Jr.,25.0,ORL,C,31.0,22.0,25.2,3.0,6.9,0.441,0.5,2.4,0.203,2.5,4.5,0.568,0.477,2.0,3.0,0.685,1.6,5.5,7.2,2.2,0.9,0.6,0.8,2.7,8.6,
221.0,Tristan Da Silva,23.0,ORL,SF,40.0,33.0,25.8,3.3,7.9,0.413,1.2,4.0,0.31,2.1,4.0,0.516,0.491,0.8,1.0,0.816,1.3,2.8,4.1,1.7,0.5,0.2,0.9,1.6,8.6,
222.0,Kevin Huerter,26.0,SAC,SG,38.0,15.0,22.6,3.3,7.8,0.419,1.6,5.1,0.303,1.7,2.7,0.644,0.519,0.5,0.7,0.704,0.5,2.6,3.1,1.8,0.9,0.4,0.9,1.8,8.6,
223.0,Keon Johnson,22.0,BRK,SG,41.0,21.0,21.7,3.1,8.6,0.364,1.4,4.7,0.301,1.7,3.9,0.441,0.446,0.9,1.2,0.76,0.6,2.5,3.2,1.7,0.8,0.3,1.3,2.5,8.6,
224.0,Jusuf Nurkić,30.0,PHO,C,25.0,23.0,23.7,3.0,6.5,0.454,0.8,2.4,0.322,2.2,4.2,0.529,0.512,1.9,2.8,0.696,1.8,7.3,9.2,1.9,0.9,0.6,2.3,3.1,8.6,
225.0,Peyton Watson,22.0,DEN,SF,42.0,12.0,24.4,3.1,6.5,0.48,0.7,2.1,0.341,2.4,4.4,0.546,0.535,1.7,2.3,0.768,0.8,2.6,3.5,1.5,0.8,1.2,0.9,1.8,8.6,
226.0,Al Horford,38.0,BOS,C,33.0,25.0,27.3,3.1,7.3,0.427,2.0,5.3,0.369,1.2,2.0,0.585,0.562,0.3,0.4,0.833,1.0,4.3,5.3,2.1,0.7,0.9,0.8,1.5,8.5,
227.0,Trayce Jackson-Davis,24.0,GSW,C,40.0,33.0,20.4,3.7,6.4,0.572,0.0,0.0,0.0,3.7,6.4,0.574,0.572,1.1,1.8,0.611,2.4,4.2,6.5,2.2,0.5,0.9,1.0,1.4,8.5,
228.0,Georges Niang,31.0,CLE,PF,41.0,1.0,20.2,3.2,6.8,0.477,1.7,4.3,0.384,1.6,2.5,0.637,0.599,0.4,0.5,0.789,0.7,3.0,3.7,1.5,0.3,0.1,1.0,2.3,8.5,
229.0,Nickeil Alexander-Walker,26.0,MIN,SG,42.0,2.0,22.8,3.0,6.6,0.457,1.6,3.9,0.411,1.4,2.7,0.522,0.577,0.8,1.1,0.696,0.5,2.2,2.7,2.4,0.7,0.3,1.2,1.6,8.4,
230.0,Cole Anthony,24.0,ORL,PG,41.0,8.0,16.2,3.1,7.7,0.405,0.9,3.0,0.303,2.2,4.7,0.469,0.464,1.3,1.7,0.765,0.6,2.2,2.8,2.7,0.6,0.3,1.6,2.0,8.4,
231.0,Max Christie,21.0,LAL,SG,39.0,18.0,24.1,2.7,6.1,0.444,1.2,3.3,0.362,1.5,2.9,0.536,0.54,1.8,2.1,0.852,0.6,1.8,2.4,1.3,0.9,0.4,0.8,1.5,8.4,
232.0,Draymond Green,34.0,GSW,PF,34.0,32.0,27.8,2.9,7.1,0.415,1.4,3.7,0.362,1.6,3.4,0.474,0.51,1.2,1.9,0.615,1.0,5.0,6.0,5.5,1.0,1.1,2.5,3.1,8.4,
233.0,Jaylen Nowell,25.0,NOP,SG,8.0,0.0,21.0,3.3,9.1,0.356,1.0,3.4,0.296,2.3,5.8,0.391,0.411,0.9,1.4,0.636,0.8,1.8,2.5,2.3,0.1,0.5,1.0,1.1,8.4,
234.0,Tyrese Martin,25.0,BRK,SG,27.0,5.0,20.6,3.0,7.5,0.404,1.6,4.4,0.358,1.4,3.1,0.47,0.51,0.6,1.0,0.654,1.0,2.6,3.7,1.9,0.5,0.2,1.2,1.1,8.3,
235.0,Jalen Smith,24.0,CHI,C,39.0,1.0,15.2,2.9,6.3,0.469,1.1,3.4,0.331,1.8,2.9,0.634,0.559,1.2,1.5,0.814,1.5,3.9,5.3,0.8,0.3,0.7,0.7,1.6,8.3,
236.0,Trendon Watford,24.0,BRK,PF,13.0,0.0,16.1,2.7,6.1,0.443,0.6,2.0,0.308,2.1,4.1,0.509,0.494,2.3,2.7,0.857,0.3,2.5,2.8,1.2,0.4,0.3,1.2,2.3,8.3,
237.0,Jaden Hardy,22.0,DAL,SG,34.0,3.0,15.9,2.9,6.9,0.427,1.3,3.2,0.394,1.7,3.7,0.456,0.519,1.0,1.4,0.739,0.2,1.4,1.6,1.4,0.6,0.1,1.5,1.6,8.1,
238.0,Cody Martin,29.0,CHO,SF,36.0,7.0,25.5,3.1,7.0,0.44,1.1,3.3,0.328,2.0,3.7,0.541,0.518,0.8,1.2,0.698,1.0,3.5,4.6,2.2,1.2,0.7,1.1,1.9,8.1,
239.0,Jake LaRavia,23.0,MEM,PF,41.0,0.0,22.0,2.7,5.6,0.491,0.9,2.1,0.437,1.8,3.4,0.525,0.575,1.6,2.2,0.711,1.4,3.0,4.5,3.1,0.9,0.5,1.5,2.0,8.0,
240.0,Moses Moody,22.0,GSW,SG,34.0,4.0,16.7,2.7,6.3,0.433,1.5,3.8,0.392,1.2,2.5,0.494,0.551,1.0,1.4,0.745,0.4,1.4,1.8,0.9,0.5,0.2,0.7,1.3,8.0,
241.0,Brandin Podziemski,21.0,GSW,SG,30.0,8.0,24.2,3.1,7.7,0.404,1.0,3.5,0.295,2.1,4.2,0.496,0.472,0.7,1.0,0.733,1.0,3.5,4.5,3.2,1.0,0.2,1.0,1.5,8.0,
242.0,Mike Conley,37.0,MIN,PG,38.0,32.0,24.3,2.5,6.8,0.362,1.7,4.6,0.375,0.7,2.2,0.333,0.488,1.2,1.4,0.885,0.5,2.1,2.6,4.1,1.2,0.2,1.1,1.4,7.9,
243.0,A.J. Green,25.0,MIL,SG,38.0,4.0,21.8,2.7,5.9,0.447,2.3,5.2,0.442,0.3,0.7,0.481,0.642,0.3,0.4,0.857,0.3,2.1,2.3,1.3,0.5,0.1,0.6,2.2,7.9,
244.0,Keon Ellis,25.0,SAC,SG,40.0,10.0,21.5,2.5,5.2,0.478,1.7,3.7,0.446,0.8,1.5,0.559,0.638,1.1,1.2,0.857,0.8,1.7,2.4,1.2,1.4,0.7,0.8,1.9,7.7,
245.0,Ryan Dunn,22.0,PHO,SF,37.0,21.0,20.5,3.1,6.7,0.462,1.2,3.6,0.326,1.9,3.0,0.625,0.551,0.2,0.5,0.474,1.0,2.5,3.5,0.9,0.5,0.7,0.4,2.5,7.6,
246.0,Kyshawn George,21.0,WAS,SG,36.0,8.0,25.4,2.6,7.4,0.351,1.4,5.1,0.283,1.2,2.3,0.5,0.448,1.0,1.3,0.761,0.8,3.0,3.8,2.2,0.8,0.6,1.1,3.0,7.6,
247.0,Ausar Thompson,22.0,DET,SF,20.0,9.0,18.8,3.2,6.4,0.496,0.4,1.4,0.25,2.8,5.0,0.566,0.524,0.9,1.7,0.529,1.4,3.3,4.7,1.8,1.5,0.3,1.4,2.7,7.6,
248.0,Brandon Clarke,28.0,MEM,PF,39.0,18.0,18.5,3.4,5.6,0.613,0.0,0.4,0.063,3.4,5.2,0.657,0.615,0.7,1.1,0.628,1.7,3.3,5.0,1.0,0.8,0.5,0.5,2.3,7.5,
249.0,DaQuan Jeffries,27.0,CHO,SG,8.0,0.0,19.0,3.0,5.6,0.533,1.1,2.5,0.45,1.9,3.1,0.6,0.633,0.4,0.5,0.75,0.8,2.1,2.9,0.6,0.6,0.6,0.8,1.8,7.5,
250.0,Cameron Payne,30.0,NYK,PG,37.0,1.0,14.9,2.7,6.1,0.444,1.6,3.7,0.423,1.1,2.4,0.477,0.573,0.5,0.6,0.864,0.3,1.2,1.5,2.5,0.6,0.3,0.7,1.7,7.5,
251.0,Day'Ron Sharpe,23.0,BRK,C,21.0,0.0,17.4,3.0,6.6,0.46,0.1,1.2,0.115,2.9,5.4,0.54,0.471,1.3,1.8,0.73,2.8,3.5,6.3,1.5,0.7,0.4,1.1,2.0,7.5,
252.0,Max Strus,28.0,CLE,SF,13.0,0.0,23.3,2.6,6.5,0.4,2.0,5.4,0.371,0.6,1.2,0.533,0.553,0.3,0.4,0.8,0.8,2.9,3.8,2.9,0.3,0.3,1.2,1.7,7.5,
253.0,Cason Wallace,21.0,OKC,SG,41.0,28.0,27.6,3.0,6.8,0.448,1.0,3.0,0.339,2.0,3.8,0.535,0.523,0.3,0.4,0.778,1.1,2.4,3.5,2.5,1.7,0.6,0.7,2.1,7.5,
254.0,Ja'Kobe Walter,20.0,TOR,SG,24.0,7.0,19.0,2.7,6.9,0.394,1.0,3.4,0.296,1.7,3.5,0.488,0.467,1.0,1.5,0.667,0.8,1.6,2.4,1.4,0.5,0.3,0.9,1.9,7.4,
255.0,Sam Hauser,27.0,BOS,PF,35.0,6.0,20.3,2.6,6.3,0.416,1.9,5.3,0.364,0.7,1.0,0.706,0.57,0.1,0.1,1.0,0.7,2.3,3.0,1.1,0.7,0.2,0.3,1.1,7.3,
256.0,Johnny Juzang,23.0,UTA,SG,32.0,5.0,17.8,2.5,5.9,0.418,1.7,4.2,0.4,0.8,1.7,0.463,0.561,0.7,0.8,0.88,0.6,2.2,2.8,1.0,0.4,0.2,0.5,1.9,7.3,
257.0,Taurean Prince,30.0,MIL,SF,41.0,34.0,25.3,2.6,5.7,0.457,1.7,3.6,0.463,0.9,2.1,0.447,0.605,0.4,0.5,0.773,0.6,3.1,3.6,1.8,0.8,0.1,1.1,1.9,7.3,
258.0,Kel'el Ware,20.0,MIA,C,26.0,0.0,14.0,3.0,5.2,0.578,0.5,1.3,0.4,2.5,3.8,0.64,0.63,0.7,1.0,0.704,1.0,3.0,4.0,0.6,0.5,0.9,0.5,1.2,7.3,
259.0,Bruce Brown,28.0,TOR,PG,9.0,0.0,18.2,2.9,6.7,0.433,0.6,1.8,0.313,2.3,4.9,0.477,0.475,0.9,1.2,0.727,1.2,2.2,3.4,0.9,0.7,0.2,0.9,1.7,7.2,
260.0,Andre Drummond,31.0,PHI,C,27.0,15.0,19.2,2.9,5.6,0.507,0.0,0.4,0.091,2.8,5.2,0.539,0.51,1.3,2.3,0.574,2.6,5.1,7.7,0.5,1.2,0.4,1.7,2.4,7.0,
261.0,Josh Green,24.0,CHO,SG,36.0,35.0,28.2,2.5,6.0,0.414,1.4,3.5,0.4,1.1,2.5,0.433,0.53,0.6,1.0,0.639,1.1,1.8,2.9,1.4,1.0,0.3,0.9,2.8,7.0,
262.0,Haywood Highsmith,28.0,MIA,SF,39.0,32.0,24.9,2.6,5.5,0.484,1.3,3.2,0.415,1.3,2.3,0.578,0.603,0.4,0.6,0.667,0.9,2.4,3.3,1.2,1.0,0.6,0.8,2.1,7.0,
263.0,Isaiah Jackson,23.0,IND,C,5.0,1.0,16.8,2.8,4.6,0.609,0.0,0.0,,2.8,4.6,0.609,0.609,1.4,2.8,0.5,2.2,3.4,5.6,1.0,0.6,1.6,1.0,2.8,7.0,
264.0,Torrey Craig,34.0,CHI,SF,9.0,1.0,12.6,2.4,5.0,0.489,1.7,3.9,0.429,0.8,1.1,0.7,0.656,0.3,0.4,0.75,0.9,1.9,2.8,0.6,0.2,0.1,0.0,1.7,6.9,
265.0,Bones Hyland,24.0,LAC,PG,18.0,0.0,11.0,2.1,5.7,0.369,1.5,4.0,0.375,0.6,1.7,0.355,0.5,1.2,1.3,0.875,0.3,0.9,1.2,1.4,0.9,0.2,1.1,1.1,6.9,
266.0,Vasilije Micić,31.0,CHO,PG,27.0,11.0,20.1,2.5,7.3,0.342,1.1,3.4,0.337,1.3,3.9,0.346,0.421,0.8,1.0,0.786,0.6,1.7,2.3,3.5,0.5,0.0,1.9,1.1,6.9,
267.0,Jared Butler,24.0,WAS,SG,31.0,0.0,11.1,2.7,5.5,0.485,0.5,1.3,0.375,2.2,4.2,0.519,0.529,1.0,1.3,0.775,0.5,0.9,1.3,2.5,0.4,0.2,0.9,1.2,6.8,
268.0,Trey Lyles,29.0,SAC,PF,32.0,2.0,20.6,2.3,5.8,0.392,1.4,4.1,0.344,0.9,1.7,0.509,0.513,0.8,1.1,0.765,1.1,3.7,4.8,1.0,0.6,0.5,0.7,1.3,6.8,
269.0,Elfrid Payton,30.0,NOP,PG,7.0,3.0,20.6,3.3,6.6,0.5,0.0,0.1,0.0,3.3,6.4,0.511,0.5,0.1,0.3,0.5,0.7,2.7,3.4,6.9,1.4,0.4,2.9,1.4,6.7,
270.0,Simone Fontecchio,29.0,DET,SF,37.0,0.0,18.1,2.2,5.4,0.412,1.2,3.3,0.352,1.1,2.1,0.506,0.52,1.0,1.3,0.792,0.7,2.2,2.9,0.9,0.3,0.2,0.9,1.3,6.6,
271.0,Lonzo Ball,27.0,CHI,PG,22.0,1.0,20.2,2.2,5.8,0.375,1.7,4.9,0.346,0.5,1.0,0.524,0.52,0.4,0.5,0.75,0.5,2.8,3.3,3.7,1.5,0.5,1.1,1.5,6.5,
272.0,Ron Holland,19.0,DET,SF,42.0,1.0,15.7,2.5,5.3,0.477,0.5,2.0,0.235,2.0,3.3,0.628,0.523,0.9,1.2,0.796,0.5,2.3,2.8,0.8,0.5,0.1,0.9,1.8,6.5,
273.0,Terance Mann,28.0,LAC,SG,28.0,11.0,19.8,2.5,5.4,0.467,0.8,2.0,0.404,1.7,3.3,0.505,0.543,0.6,0.9,0.692,0.9,2.0,2.9,1.6,0.9,0.2,0.6,1.9,6.5,
274.0,Sam Merrill,28.0,CLE,SG,34.0,2.0,18.0,2.1,5.7,0.374,1.7,5.0,0.339,0.4,0.7,0.625,0.523,0.5,0.5,0.944,0.4,1.4,1.7,1.6,0.5,0.2,0.4,1.9,6.5,
275.0,Kelly Olynyk,33.0,TOR,C,19.0,1.0,14.9,2.2,4.5,0.488,0.7,1.6,0.452,1.5,2.9,0.509,0.57,1.4,1.7,0.788,0.9,2.5,3.4,2.2,0.7,0.2,1.3,2.2,6.5,
276.0,Jarace Walker,21.0,IND,PF,43.0,1.0,17.2,2.3,5.0,0.474,1.0,2.5,0.398,1.3,2.4,0.552,0.575,0.8,1.2,0.642,0.4,3.0,3.4,1.4,1.0,0.4,1.1,1.7,6.5,
277.0,Shake Milton,28.0,2TM,SG,33.0,1.0,16.7,2.3,5.2,0.45,0.9,2.5,0.366,1.4,2.7,0.528,0.538,0.8,1.1,0.757,0.5,1.3,1.8,2.1,0.5,0.1,0.7,1.4,6.4,
277.0,Shake Milton,28.0,BRK,SG,27.0,1.0,18.2,2.7,5.8,0.465,1.0,2.7,0.389,1.7,3.1,0.529,0.554,0.9,1.2,0.758,0.6,1.3,1.9,2.4,0.6,0.0,0.7,1.6,7.4,
277.0,Shake Milton,28.0,LAL,SG,6.0,0.0,9.7,0.7,2.3,0.286,0.3,1.7,0.2,0.3,0.7,0.5,0.357,0.5,0.7,0.75,0.2,1.5,1.7,0.8,0.0,0.2,0.5,0.5,2.2,
278.0,Justin Edwards,21.0,PHI,SF,12.0,0.0,18.4,2.6,5.3,0.492,1.0,3.1,0.324,1.6,2.2,0.731,0.587,0.3,0.4,0.6,0.6,2.0,2.6,1.0,0.3,0.3,0.8,1.8,6.4,
279.0,Jonathan Isaac,27.0,ORL,PF,38.0,0.0,16.9,2.3,5.5,0.419,0.7,2.7,0.255,1.6,2.8,0.574,0.481,1.1,1.6,0.656,1.8,3.1,4.8,0.5,0.8,1.3,0.5,1.4,6.4,
280.0,KJ Martin,24.0,PHI,PF,24.0,7.0,20.0,2.5,4.1,0.616,0.3,0.9,0.381,2.2,3.3,0.679,0.657,1.0,1.2,0.828,0.9,2.1,3.0,0.8,0.5,0.7,0.5,2.6,6.4,
281.0,Ajay Mitchell,22.0,OKC,SG,34.0,1.0,16.5,2.5,4.9,0.506,0.6,1.5,0.431,1.8,3.4,0.539,0.572,0.8,1.0,0.848,0.5,1.5,2.0,1.7,0.7,0.1,0.8,1.7,6.4,
282.0,Ricky Council IV,23.0,PHI,SF,34.0,3.0,14.3,2.1,5.0,0.412,0.6,2.1,0.278,1.5,2.9,0.51,0.471,1.6,1.9,0.841,0.7,1.7,2.4,0.9,0.4,0.2,0.6,0.9,6.3,
283.0,Ben Simmons,28.0,BRK,PG,30.0,24.0,25.3,2.9,5.2,0.555,0.0,0.0,,2.9,5.2,0.555,0.555,0.5,0.8,0.696,0.9,4.4,5.3,7.1,0.8,0.5,2.8,2.5,6.3,
284.0,Dru Smith,27.0,MIA,SG,14.0,1.0,19.1,2.2,4.4,0.508,1.1,2.1,0.533,1.1,2.2,0.484,0.639,0.7,0.9,0.769,0.9,1.7,2.6,1.6,1.5,0.4,1.2,2.1,6.3,
285.0,Eric Gordon,36.0,PHI,SG,30.0,7.0,18.5,2.0,5.0,0.4,1.2,3.3,0.36,0.8,1.7,0.48,0.52,1.0,1.3,0.744,0.2,0.9,1.1,1.4,0.6,0.3,0.7,0.9,6.2,
286.0,Javonte Green,31.0,NOP,SG,38.0,14.0,21.7,2.2,4.7,0.469,0.8,2.1,0.385,1.4,2.6,0.535,0.554,1.0,1.3,0.776,1.0,2.4,3.4,0.8,1.0,0.7,0.6,1.5,6.2,
287.0,Robert Williams,27.0,POR,C,14.0,2.0,16.9,2.6,3.7,0.692,0.1,0.2,0.333,2.5,3.5,0.714,0.702,1.0,1.1,0.933,1.5,3.6,5.1,1.2,0.7,1.6,0.9,1.3,6.2,
288.0,Kris Dunn,30.0,LAC,PG,41.0,28.0,22.8,2.5,6.0,0.42,1.0,3.1,0.305,1.6,2.9,0.547,0.5,0.1,0.3,0.5,0.7,2.6,3.3,2.7,1.5,0.3,1.2,2.5,6.1,
289.0,Kevin Love,36.0,MIA,PF,17.0,6.0,11.6,2.1,5.8,0.354,1.2,3.4,0.362,0.8,2.4,0.341,0.46,0.8,1.1,0.684,1.0,3.4,4.4,1.1,0.8,0.1,0.8,0.9,6.1,
290.0,Davion Mitchell,26.0,TOR,PG,37.0,17.0,24.5,2.3,5.5,0.417,0.9,2.7,0.333,1.4,2.8,0.495,0.498,0.6,0.9,0.657,0.4,1.6,2.0,4.5,0.7,0.2,1.7,2.6,6.1,
291.0,Jeremiah Robinson-Earl,24.0,NOP,PF,36.0,5.0,18.6,2.4,5.2,0.452,0.7,2.3,0.31,1.6,2.9,0.567,0.521,0.7,0.8,0.862,1.9,3.0,4.9,1.3,0.7,0.1,0.7,1.3,6.1,
292.0,Isaiah Wong,24.0,CHO,SG,10.0,0.0,14.3,2.0,5.6,0.357,0.4,1.7,0.235,1.6,3.9,0.41,0.393,1.7,2.6,0.654,1.2,1.0,2.2,1.8,0.6,0.0,1.0,1.1,6.1,
293.0,Kyle Filipowski,21.0,UTA,C,30.0,8.0,17.7,2.3,4.6,0.496,0.6,1.9,0.31,1.7,2.6,0.633,0.562,0.9,1.4,0.605,0.9,3.6,4.5,1.8,0.6,0.1,1.0,1.8,6.0,
294.0,Talen Horton-Tucker,24.0,CHI,SG,35.0,0.0,11.8,2.2,4.6,0.478,0.8,2.1,0.403,1.4,2.5,0.539,0.568,0.8,1.1,0.675,0.4,1.5,1.8,1.3,0.4,0.2,0.6,1.0,6.0,
295.0,Josh Okogie,26.0,PHO,SG,25.0,1.0,14.0,2.2,4.6,0.491,0.6,1.7,0.381,1.6,2.9,0.556,0.561,0.9,1.3,0.688,1.3,1.6,2.9,0.6,0.8,0.4,0.6,1.1,6.0,
296.0,Marcus Sasser,24.0,DET,PG,31.0,0.0,13.9,2.3,4.8,0.483,1.0,2.5,0.39,1.4,2.3,0.583,0.584,0.4,0.4,0.917,0.4,0.8,1.2,2.0,0.7,0.1,0.9,1.3,6.0,
297.0,Dean Wade,28.0,CLE,PF,32.0,23.0,22.8,2.1,5.0,0.413,1.5,4.3,0.358,0.5,0.7,0.739,0.566,0.4,0.8,0.5,0.9,4.2,5.1,1.4,0.8,0.5,0.3,1.8,6.0,
298.0,Keaton Wallace,25.0,ATL,PG,17.0,2.0,16.8,2.3,5.2,0.438,1.0,2.6,0.386,1.3,2.6,0.489,0.534,0.4,0.4,1.0,0.2,1.5,1.6,2.1,1.0,0.4,1.1,1.1,6.0,
299.0,Lindy Waters III,27.0,GSW,SG,33.0,9.0,18.5,2.2,5.7,0.381,1.4,4.1,0.333,0.8,1.6,0.5,0.5,0.2,0.3,0.727,0.5,2.3,2.7,1.1,0.6,0.3,0.5,1.5,6.0,
300.0,James Wiseman,23.0,IND,C,1.0,0.0,5.0,2.0,4.0,0.5,0.0,1.0,0.0,2.0,3.0,0.667,0.5,2.0,2.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,6.0,
301.0,Alec Burks,33.0,MIA,SG,24.0,0.0,16.2,1.8,4.2,0.426,1.4,3.1,0.446,0.4,1.1,0.37,0.589,0.9,1.1,0.808,0.3,1.8,2.1,1.1,0.5,0.2,0.4,0.6,5.8,
302.0,Isaac Okoro,24.0,CLE,SG,28.0,16.0,19.7,2.0,4.7,0.427,1.1,2.8,0.397,0.9,1.9,0.472,0.546,0.6,0.9,0.72,0.8,1.3,2.1,1.6,0.7,0.4,0.4,2.0,5.8,
303.0,Kenrich Williams,30.0,OKC,PF,31.0,0.0,13.8,2.2,4.5,0.496,0.9,2.3,0.386,1.4,2.2,0.609,0.594,0.5,0.5,0.933,0.8,2.3,3.0,1.0,0.6,0.2,0.5,1.6,5.8,
304.0,Thomas Bryant,27.0,2TM,C,27.0,1.0,13.1,2.1,4.0,0.532,0.8,2.0,0.415,1.3,2.1,0.643,0.633,0.6,0.7,0.944,1.2,2.4,3.7,0.7,0.3,0.7,0.4,0.9,5.7,
304.0,Thomas Bryant,27.0,MIA,C,10.0,0.0,11.5,1.2,2.8,0.429,0.6,1.7,0.353,0.6,1.1,0.545,0.536,1.1,1.1,1.0,0.6,2.6,3.2,0.4,0.1,0.9,0.2,0.9,4.1,
304.0,Thomas Bryant,27.0,IND,C,17.0,1.0,14.1,2.7,4.8,0.568,0.9,2.1,0.444,1.8,2.6,0.667,0.667,0.4,0.4,0.857,1.6,2.4,3.9,0.8,0.5,0.5,0.5,0.9,6.7,
305.0,Quenton Jackson,26.0,IND,PG,18.0,7.0,14.1,2.2,4.2,0.513,0.5,1.3,0.375,1.7,2.9,0.577,0.572,0.8,1.2,0.714,0.6,0.9,1.5,1.7,0.5,0.3,0.6,1.8,5.7,
306.0,Trevelin Queen,27.0,ORL,SG,17.0,2.0,17.4,2.2,5.4,0.407,0.9,2.8,0.313,1.3,2.5,0.512,0.489,0.5,0.5,0.889,0.9,0.8,1.7,1.6,1.2,0.5,1.0,1.8,5.7,
307.0,Isaiah Stewart,23.0,DET,C,38.0,3.0,20.9,2.3,4.4,0.515,0.2,0.9,0.242,2.1,3.6,0.581,0.538,0.9,1.0,0.868,2.1,3.8,5.9,1.8,0.5,1.3,0.9,2.6,5.7,
308.0,Jaylin Williams,22.0,OKC,PF,15.0,3.0,15.4,2.1,4.9,0.432,1.3,3.7,0.345,0.9,1.3,0.684,0.561,0.1,0.1,1.0,1.3,3.5,4.7,2.3,0.3,0.5,0.6,1.7,5.7,
309.0,Jamison Battle,23.0,TOR,SF,33.0,0.0,12.9,2.0,4.3,0.458,1.3,3.2,0.415,0.6,1.1,0.583,0.613,0.4,0.4,0.857,0.6,1.3,1.9,0.9,0.1,0.1,0.4,1.1,5.6,
310.0,Alex Caruso,30.0,OKC,SG,24.0,0.0,19.5,2.2,5.7,0.382,0.9,3.1,0.293,1.3,2.5,0.492,0.463,0.4,0.5,0.818,0.6,2.2,2.8,2.4,1.8,0.5,0.6,1.9,5.6,
311.0,Donovan Clingan,20.0,POR,C,31.0,8.0,16.6,2.3,4.3,0.537,0.2,0.6,0.3,2.1,3.7,0.579,0.56,0.8,1.1,0.735,2.7,3.7,6.5,0.6,0.5,1.5,1.2,2.5,5.6,
312.0,Ben Sheppard,23.0,IND,SG,29.0,7.0,20.3,2.0,4.9,0.411,1.3,3.4,0.378,0.7,1.5,0.488,0.543,0.3,0.3,0.9,0.6,1.9,2.5,1.1,0.5,0.3,0.3,2.3,5.6,
313.0,Drew Eubanks,27.0,UTA,C,31.0,2.0,15.0,2.3,3.7,0.614,0.1,0.2,0.6,2.2,3.5,0.615,0.627,0.9,1.5,0.644,1.0,3.5,4.6,1.3,0.3,0.8,0.9,1.3,5.5,
314.0,Precious Achiuwa,25.0,NYK,PF,22.0,1.0,18.9,2.3,4.4,0.515,0.2,0.6,0.357,2.0,3.8,0.542,0.541,0.6,1.1,0.52,1.8,3.8,5.6,1.0,0.7,0.8,0.8,1.5,5.4,
315.0,Kyle Anderson,31.0,GSW,PF,33.0,3.0,15.2,2.1,4.8,0.443,0.6,1.5,0.373,1.5,3.2,0.477,0.503,0.5,0.8,0.667,0.8,2.4,3.1,2.3,0.8,0.5,0.5,1.1,5.4,
316.0,Seth Curry,34.0,CHO,SG,32.0,8.0,13.5,2.0,4.2,0.481,0.9,2.1,0.426,1.1,2.1,0.537,0.589,0.4,0.5,0.867,0.4,1.0,1.4,0.5,0.4,0.2,0.3,1.0,5.4,
317.0,Jordan Miller,25.0,LAC,SF,25.0,0.0,14.0,2.0,4.8,0.417,0.3,1.4,0.229,1.7,3.4,0.494,0.45,1.0,1.3,0.788,0.9,1.2,2.0,1.2,0.6,0.1,0.8,0.8,5.4,
318.0,Jamal Shead,22.0,TOR,PG,38.0,0.0,16.0,2.1,4.9,0.43,0.8,2.2,0.366,1.3,2.7,0.481,0.511,0.4,0.6,0.682,0.3,0.8,1.1,3.4,0.6,0.1,1.4,1.7,5.4,
319.0,Kobe Bufkin,21.0,ATL,SG,10.0,0.0,12.4,1.8,4.7,0.383,0.4,1.9,0.211,1.4,2.8,0.5,0.426,1.3,1.8,0.722,0.5,1.6,2.1,1.7,0.3,0.2,0.8,0.9,5.3,
320.0,Vit Krejci,24.0,ATL,PG,26.0,9.0,17.7,1.9,4.7,0.413,1.0,2.9,0.333,1.0,1.8,0.543,0.517,0.5,0.7,0.765,0.4,1.9,2.3,2.4,0.6,0.5,0.9,1.8,5.3,
