Rank,Player,Age,Team,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,Awards
190.0,Julian Champagnie,23.0,SAS,SF,63.0,26.0,23.3,3.3,7.9,0.418,2.1,5.8,0.36,1.2,2.1,0.575,0.549,0.9,1.0,0.905,0.8,3.0,3.8,1.3,0.8,0.4,0.9,1.3,9.6,
191.0,Ausar Thompson,22.0,DET,SF,43.0,32.0,21.7,4.0,7.3,0.552,0.2,0.8,0.212,3.9,6.6,0.592,0.563,1.3,2.2,0.589,1.8,3.2,5.0,2.3,1.8,0.5,1.4,2.8,9.6,
192.0,Max Christie,21.0,2TM,SG,62.0,34.0,27.0,3.2,7.4,0.435,1.5,4.0,0.375,1.7,3.4,0.507,0.537,1.6,1.9,0.853,0.5,2.5,3.0,1.9,0.8,0.4,1.0,1.6,9.5,
192.0,Max Christie,21.0,LAL,SG,46.0,25.0,25.1,2.8,6.3,0.444,1.3,3.5,0.368,1.5,2.7,0.544,0.549,1.6,1.9,0.851,0.5,2.1,2.7,1.4,0.8,0.5,0.8,1.6,8.5,
192.0,Max Christie,21.0,DAL,SG,16.0,9.0,32.7,4.4,10.6,0.42,2.1,5.3,0.388,2.4,5.3,0.452,0.518,1.6,1.8,0.862,0.4,3.6,4.1,3.3,1.0,0.4,1.4,1.6,12.5,
193.0,Nick Richards,27.0,2TM,C,46.0,33.0,22.1,3.6,6.0,0.598,0.0,0.0,0.0,3.6,6.0,0.602,0.598,2.3,3.1,0.729,2.5,6.1,8.6,1.0,0.2,1.0,1.4,2.5,9.5,
193.0,Nick Richards,27.0,CHO,C,21.0,9.0,21.0,3.0,5.4,0.561,0.0,0.0,0.0,3.0,5.4,0.566,0.561,2.8,4.1,0.678,2.4,5.1,7.5,1.3,0.3,1.2,1.6,2.3,8.9,
193.0,Nick Richards,27.0,PHO,C,25.0,24.0,23.1,4.0,6.5,0.623,0.0,0.0,0.0,4.0,6.4,0.627,0.623,1.8,2.3,0.807,2.5,7.0,9.5,0.6,0.2,0.9,1.3,2.7,9.9,
194.0,Royce O'Neale,31.0,PHO,SF,59.0,18.0,25.4,3.4,7.7,0.434,2.5,5.8,0.422,0.9,1.9,0.473,0.593,0.3,0.4,0.731,0.8,4.0,4.8,2.1,1.0,0.5,0.9,2.0,9.5,
195.0,Nickeil Alexander-Walker,26.0,MIN,SG,66.0,10.0,25.5,3.3,7.5,0.443,1.8,4.6,0.397,1.5,3.0,0.513,0.563,0.9,1.2,0.759,0.6,2.5,3.1,2.5,0.7,0.4,1.2,1.7,9.4,
196.0,Noah Clowney,20.0,BRK,PF,39.0,18.0,22.9,3.0,8.1,0.371,2.0,5.7,0.347,1.0,2.4,0.43,0.494,1.5,1.7,0.851,0.9,3.0,3.9,0.8,0.5,0.5,1.0,2.3,9.4,
197.0,Tosan Evbuomwan,23.0,BRK,SF,21.0,0.0,23.9,3.4,7.8,0.433,0.8,2.6,0.291,2.6,5.2,0.505,0.482,1.9,2.5,0.755,1.2,2.9,4.0,1.6,0.8,0.3,1.5,1.9,9.4,
198.0,T.J. McConnell,32.0,IND,PG,60.0,0.0,17.9,4.2,8.1,0.521,0.2,0.7,0.31,4.0,7.4,0.541,0.534,0.8,1.1,0.746,0.5,1.9,2.4,4.4,1.1,0.3,1.5,1.0,9.4,
199.0,Svi Mykhailiuk,27.0,UTA,SF,27.0,12.0,19.9,3.3,8.6,0.388,2.0,5.9,0.34,1.3,2.7,0.493,0.504,0.7,0.9,0.792,0.6,1.9,2.4,1.9,0.6,0.2,1.5,1.2,9.4,
200.0,Julian Strawther,22.0,DEN,SG,61.0,4.0,22.1,3.4,7.7,0.434,1.5,4.3,0.357,1.8,3.4,0.531,0.534,1.1,1.3,0.829,0.3,1.9,2.2,1.3,0.6,0.2,0.9,2.4,9.4,
201.0,Isaiah Joe,25.0,OKC,SG,58.0,12.0,20.6,3.2,7.6,0.427,2.4,5.9,0.397,0.9,1.6,0.537,0.583,0.5,0.6,0.757,0.5,2.0,2.5,1.5,0.7,0.2,0.4,1.7,9.3,
202.0,Luke Kennard,28.0,MEM,SG,50.0,8.0,22.3,3.3,6.8,0.477,1.9,4.2,0.45,1.4,2.6,0.519,0.615,0.9,1.0,0.882,0.6,2.2,2.8,3.5,0.7,0.1,1.1,0.8,9.3,
203.0,Kevin Porter Jr.,24.0,2TM,SG,57.0,2.0,18.9,3.7,8.5,0.439,0.5,2.1,0.256,3.2,6.4,0.5,0.471,1.2,1.7,0.687,0.6,2.9,3.4,3.2,1.0,0.2,1.9,1.5,9.2,
203.0,Kevin Porter Jr.,24.0,LAC,SG,45.0,2.0,19.6,3.8,9.0,0.423,0.6,2.4,0.245,3.2,6.7,0.485,0.455,1.1,1.7,0.645,0.6,2.9,3.6,3.2,1.0,0.2,1.9,1.6,9.3,
203.0,Kevin Porter Jr.,24.0,MIL,SG,12.0,0.0,15.9,3.4,6.5,0.526,0.4,1.3,0.333,3.0,5.3,0.571,0.558,1.6,1.9,0.826,0.3,2.7,2.9,3.3,1.3,0.0,2.0,1.2,8.8,
204.0,Zach Edey,22.0,MEM,C,50.0,42.0,20.9,3.8,6.6,0.577,0.3,0.9,0.364,3.5,5.7,0.61,0.601,1.3,1.8,0.7,3.5,4.4,7.9,0.9,0.6,1.2,1.3,2.6,9.2,
205.0,Dalton Knecht,23.0,LAL,SF,60.0,13.0,20.4,3.4,7.2,0.465,1.6,4.5,0.363,1.7,2.7,0.634,0.578,0.9,1.1,0.761,0.5,2.5,3.0,0.9,0.4,0.1,0.5,1.2,9.2,
206.0,Miles McBride,24.0,NYK,PG,54.0,3.0,24.1,3.3,8.0,0.413,1.7,4.6,0.369,1.6,3.4,0.473,0.52,0.9,1.1,0.817,0.8,1.7,2.5,2.7,0.9,0.2,0.6,1.5,9.2,
207.0,Cam Whitmore,20.0,HOU,SF,42.0,1.0,16.7,3.4,8.1,0.422,1.2,3.7,0.327,2.2,4.4,0.503,0.497,1.1,1.5,0.738,0.7,2.4,3.1,0.9,0.6,0.3,0.9,1.0,9.2,
208.0,Jalen Wilson,24.0,BRK,PF,63.0,15.0,26.3,3.0,7.7,0.394,1.4,4.4,0.318,1.6,3.3,0.495,0.485,1.7,2.0,0.837,1.0,2.3,3.4,1.8,0.5,0.0,1.1,2.2,9.2,
209.0,Bub Carrington,19.0,WAS,PG,63.0,43.0,29.3,3.3,8.4,0.398,1.6,4.7,0.341,1.7,3.7,0.472,0.494,0.8,1.0,0.833,0.4,3.6,4.0,4.0,0.7,0.2,1.5,2.3,9.1,
210.0,Dante Exum,29.0,DAL,PG,16.0,10.0,19.7,3.3,7.2,0.461,1.2,2.8,0.432,2.1,4.4,0.479,0.543,1.3,1.8,0.714,0.3,1.4,1.7,2.9,0.7,0.2,1.1,1.9,9.1,
211.0,Dereck Lively II,20.0,DAL,C,32.0,25.0,24.0,3.9,5.5,0.701,0.0,0.0,,3.9,5.5,0.701,0.701,1.4,2.2,0.638,3.1,4.8,7.8,2.6,0.5,1.7,1.2,2.9,9.1,
212.0,Scotty Pippen Jr.,24.0,MEM,PG,64.0,17.0,20.1,3.4,7.1,0.473,0.9,2.6,0.357,2.4,4.5,0.54,0.538,1.5,2.1,0.705,0.8,2.4,3.3,4.1,1.2,0.3,1.8,2.5,9.1,
213.0,Lonnie Walker IV,26.0,PHI,SG,9.0,1.0,21.3,3.1,8.9,0.35,1.8,5.4,0.327,1.3,3.4,0.387,0.45,1.1,1.3,0.833,0.4,3.1,3.6,2.1,0.4,0.3,1.2,0.8,9.1,
214.0,Trendon Watford,24.0,BRK,PF,27.0,0.0,18.2,3.3,7.3,0.455,0.6,2.0,0.309,2.7,5.3,0.51,0.497,1.9,2.3,0.794,0.8,2.6,3.4,2.0,0.7,0.3,1.7,2.2,9.1,
215.0,Anthony Black,21.0,ORL,PG,62.0,9.0,23.9,3.1,7.5,0.412,0.7,2.3,0.299,2.4,5.2,0.463,0.458,2.0,2.7,0.746,0.6,2.1,2.7,3.1,1.0,0.5,1.8,2.2,9.0,
216.0,Killian Hayes,23.0,BRK,PG,6.0,5.0,27.0,3.0,7.2,0.419,1.3,3.5,0.381,1.7,3.7,0.455,0.512,1.7,2.0,0.833,0.8,2.2,3.0,5.2,0.7,0.7,1.5,2.2,9.0,
217.0,Max Strus,28.0,CLE,SF,35.0,22.0,24.9,3.1,7.4,0.423,2.3,6.0,0.383,0.9,1.5,0.588,0.577,0.4,0.5,0.875,1.0,3.3,4.3,3.0,0.6,0.3,1.0,2.1,9.0,
218.0,Patrick Williams,23.0,CHI,PF,46.0,35.0,25.9,3.2,8.5,0.374,1.5,4.4,0.348,1.6,4.0,0.403,0.465,1.1,1.5,0.746,0.8,3.2,4.0,2.0,0.7,0.6,1.4,1.3,9.0,
219.0,Marcus Smart,30.0,2TM,PG,26.0,6.0,20.5,2.9,7.6,0.384,1.4,4.4,0.325,1.5,3.2,0.464,0.477,1.7,2.0,0.827,0.6,1.5,2.1,3.4,1.2,0.2,1.7,1.7,8.9,
219.0,Marcus Smart,30.0,MEM,PG,19.0,6.0,21.1,2.8,7.8,0.358,1.5,4.7,0.322,1.3,3.1,0.414,0.456,1.6,1.9,0.833,0.7,1.5,2.3,3.7,1.2,0.3,1.8,1.6,8.7,
219.0,Marcus Smart,30.0,WAS,PG,7.0,0.0,19.1,3.3,7.1,0.46,1.1,3.4,0.333,2.1,3.7,0.577,0.54,1.9,2.3,0.813,0.3,1.4,1.7,2.4,1.1,0.0,1.4,2.0,9.6,
220.0,Clint Capela,30.0,ATL,C,55.0,41.0,21.4,4.0,7.1,0.559,0.0,0.0,0.0,4.0,7.1,0.56,0.559,0.9,1.8,0.536,3.2,5.4,8.5,1.1,0.6,1.0,0.9,1.9,8.9,
221.0,Wendell Carter Jr.,25.0,ORL,C,53.0,36.0,25.6,3.2,7.0,0.456,0.5,2.2,0.214,2.7,4.8,0.566,0.489,2.0,2.8,0.735,2.1,5.3,7.5,2.2,0.8,0.5,1.1,2.9,8.9,
222.0,Draymond Green,34.0,GSW,PF,51.0,49.0,28.8,3.1,7.3,0.427,1.1,3.3,0.331,2.0,3.9,0.507,0.503,1.6,2.4,0.678,1.1,5.0,6.2,5.9,1.4,1.0,2.4,3.1,8.9,
223.0,Chris Paul,39.0,SAS,PG,63.0,63.0,28.5,3.0,7.1,0.417,1.7,4.7,0.372,1.2,2.5,0.503,0.539,1.2,1.3,0.939,0.4,3.2,3.7,7.9,1.3,0.2,1.4,1.8,8.9,
224.0,Yves Missi,20.0,NOP,C,62.0,56.0,27.0,3.6,6.6,0.544,0.0,0.0,0.0,3.6,6.6,0.545,0.544,1.6,2.5,0.637,3.5,4.5,8.0,1.3,0.6,1.3,1.2,2.1,8.8,
225.0,Nick Smith Jr.,20.0,CHO,SG,45.0,24.0,22.0,3.4,9.0,0.381,1.5,4.9,0.306,1.9,4.1,0.47,0.464,0.5,0.5,0.917,0.2,1.7,2.0,2.0,0.4,0.1,1.2,1.3,8.8,
226.0,Jaime Jaquez Jr.,23.0,MIA,SF,52.0,12.0,21.7,3.2,7.1,0.445,0.5,1.8,0.292,2.6,5.3,0.498,0.482,1.8,2.4,0.766,1.2,3.3,4.5,2.5,1.0,0.2,1.5,1.4,8.7,
227.0,Kentavious Caldwell-Pope,31.0,ORL,SG,63.0,63.0,30.2,3.1,7.2,0.424,1.3,4.3,0.311,1.7,2.9,0.589,0.516,1.1,1.3,0.866,0.4,1.7,2.1,1.7,1.3,0.5,0.8,2.0,8.6,
228.0,Kevin Huerter,26.0,2TM,SG,54.0,16.0,22.0,3.1,7.9,0.398,1.7,5.3,0.317,1.5,2.6,0.564,0.505,0.5,0.8,0.707,0.5,2.3,2.8,1.8,1.0,0.3,0.9,1.7,8.5,
228.0,Kevin Huerter,26.0,SAC,SG,43.0,15.0,20.9,3.0,7.2,0.413,1.4,4.8,0.302,1.5,2.4,0.629,0.513,0.5,0.7,0.714,0.4,2.3,2.8,1.7,0.8,0.4,0.9,1.6,7.9,
228.0,Kevin Huerter,26.0,CHI,SG,11.0,1.0,26.1,3.8,10.6,0.359,2.6,7.5,0.354,1.2,3.2,0.371,0.483,0.8,1.2,0.692,0.5,2.3,2.8,2.1,1.5,0.2,1.3,2.0,11.1,
229.0,Caleb Martin,29.0,2TM,SF,34.0,24.0,29.3,3.1,7.1,0.433,1.0,2.6,0.367,2.1,4.4,0.473,0.502,1.4,2.3,0.623,1.3,2.9,4.2,2.2,1.1,0.6,1.3,2.0,8.5,
229.0,Caleb Martin,29.0,PHI,SF,31.0,24.0,30.4,3.3,7.5,0.435,1.1,2.8,0.379,2.2,4.7,0.469,0.506,1.5,2.4,0.622,1.4,3.0,4.4,2.2,1.1,0.6,1.4,2.0,9.1,
229.0,Caleb Martin,29.0,DAL,SF,3.0,0.0,17.3,1.0,2.7,0.375,0.0,1.0,0.0,1.0,1.7,0.6,0.375,0.7,1.0,0.667,0.3,2.3,2.7,2.0,1.0,0.7,0.7,1.3,2.7,
230.0,Larry Nance Jr.,32.0,ATL,PF,24.0,3.0,19.3,3.3,6.5,0.516,1.4,3.2,0.447,1.9,3.3,0.582,0.626,0.4,0.5,0.692,1.0,3.3,4.3,1.6,0.8,0.5,0.7,1.5,8.5,
231.0,Kel'el Ware,20.0,MIA,C,46.0,20.0,20.5,3.6,6.7,0.537,0.6,1.8,0.325,3.0,4.9,0.616,0.581,0.8,1.0,0.729,1.6,5.0,6.5,0.9,0.6,1.1,0.9,1.6,8.5,
232.0,Justin Edwards,21.0,PHI,SF,31.0,13.0,24.4,3.2,7.0,0.454,1.4,3.9,0.361,1.8,3.1,0.573,0.555,0.6,0.9,0.704,1.0,2.1,3.1,1.4,0.8,0.3,0.9,2.3,8.4,
233.0,Kyshawn George,21.0,WAS,SG,57.0,27.0,27.0,2.9,7.9,0.361,1.7,5.3,0.315,1.2,2.6,0.453,0.466,1.0,1.3,0.763,0.7,3.4,4.2,2.5,0.9,0.8,1.5,3.0,8.4,
234.0,Jaylen Nowell,25.0,NOP,SG,8.0,0.0,21.0,3.3,9.1,0.356,1.0,3.4,0.296,2.3,5.8,0.391,0.411,0.9,1.4,0.636,0.8,1.8,2.5,2.3,0.1,0.5,1.0,1.1,8.4,
235.0,Dorian Finney-Smith,31.0,2TM,PF,47.0,31.0,28.3,3.0,6.7,0.443,1.8,4.7,0.393,1.1,2.1,0.557,0.579,0.5,0.7,0.667,1.4,2.6,4.0,1.3,0.9,0.3,0.9,2.2,8.3,
235.0,Dorian Finney-Smith,31.0,BRK,PF,20.0,20.0,29.0,3.7,8.0,0.459,2.4,5.4,0.435,1.3,2.6,0.51,0.607,0.8,1.2,0.625,1.6,3.0,4.6,1.6,0.9,0.6,0.9,2.7,10.4,
235.0,Dorian Finney-Smith,31.0,LAL,PF,27.0,11.0,27.7,2.5,5.8,0.427,1.4,4.1,0.351,1.0,1.7,0.609,0.551,0.3,0.3,0.778,1.3,2.3,3.6,1.1,1.0,0.1,0.9,1.9,6.7,
236.0,Jusuf Nurkić,30.0,2TM,C,34.0,27.0,22.1,2.9,6.4,0.454,0.6,2.3,0.269,2.3,4.1,0.557,0.502,1.8,2.7,0.681,1.9,6.9,8.8,2.3,1.0,0.7,2.1,2.9,8.3,
236.0,Jusuf Nurkić,30.0,PHO,C,25.0,23.0,23.7,3.0,6.5,0.454,0.8,2.4,0.322,2.2,4.2,0.529,0.512,1.9,2.8,0.696,1.8,7.3,9.2,1.9,0.9,0.6,2.3,3.1,8.6,
236.0,Jusuf Nurkić,30.0,CHO,C,9.0,4.0,17.9,2.8,6.1,0.455,0.2,2.1,0.105,2.6,4.0,0.639,0.473,1.6,2.4,0.636,2.1,5.7,7.8,3.3,1.1,0.9,1.4,2.1,7.3,
237.0,Mike Conley,37.0,MIN,PG,56.0,50.0,24.8,2.6,6.8,0.389,1.8,4.6,0.404,0.8,2.2,0.358,0.525,1.2,1.3,0.919,0.5,2.1,2.6,4.5,1.2,0.2,1.1,1.6,8.3,
238.0,Kyle Filipowski,21.0,UTA,C,55.0,14.0,19.4,3.1,6.0,0.518,0.9,2.5,0.385,2.2,3.5,0.61,0.597,1.1,1.8,0.624,1.3,4.0,5.3,1.9,0.6,0.2,1.3,2.2,8.3,
239.0,Al Horford,38.0,BOS,C,50.0,34.0,27.2,3.0,7.2,0.418,1.8,4.9,0.358,1.3,2.3,0.548,0.54,0.5,0.6,0.893,1.2,4.6,5.8,1.9,0.6,0.9,0.7,1.4,8.3,
240.0,Tyrese Martin,25.0,BRK,SG,46.0,6.0,21.1,3.0,7.5,0.405,1.6,4.5,0.346,1.5,2.9,0.496,0.51,0.7,1.0,0.773,1.0,2.6,3.6,1.6,0.5,0.2,1.2,1.1,8.3,
241.0,Quinten Post,24.0,GSW,PF,27.0,10.0,16.1,3.1,6.7,0.456,1.7,4.0,0.417,1.4,2.7,0.514,0.58,0.5,0.6,0.824,1.0,2.9,3.9,1.5,0.4,0.5,0.8,2.1,8.3,
242.0,Jalen Smith,24.0,CHI,C,56.0,1.0,15.3,3.0,6.4,0.466,1.2,3.6,0.34,1.8,2.8,0.628,0.562,1.2,1.4,0.823,1.4,4.2,5.6,1.0,0.3,0.7,0.6,1.6,8.3,
243.0,Brandon Clarke,28.0,MEM,PF,59.0,18.0,19.1,3.6,5.9,0.614,0.0,0.3,0.059,3.6,5.6,0.643,0.616,0.9,1.3,0.696,2.0,3.2,5.2,1.0,0.8,0.6,0.6,2.3,8.2,
244.0,Keon Ellis,25.0,SAC,SG,62.0,14.0,23.0,2.8,5.8,0.478,1.7,3.9,0.43,1.1,1.8,0.579,0.624,0.9,1.0,0.859,0.8,1.8,2.6,1.3,1.5,0.8,0.8,2.0,8.1,
245.0,GG Jackson II,20.0,MEM,PF,22.0,1.0,16.7,2.9,7.1,0.401,1.2,3.6,0.342,1.6,3.5,0.462,0.487,1.2,1.6,0.722,1.0,2.1,3.1,1.1,0.4,0.2,1.3,1.1,8.1,
246.0,Kelly Olynyk,33.0,2TM,C,33.0,11.0,18.5,2.8,5.7,0.487,0.8,1.9,0.413,2.0,3.8,0.524,0.556,1.7,2.2,0.775,1.3,3.4,4.7,2.6,0.6,0.4,1.5,2.6,8.0,
246.0,Kelly Olynyk,33.0,TOR,C,24.0,2.0,16.0,2.5,4.9,0.5,0.8,1.8,0.442,1.7,3.1,0.533,0.581,1.4,1.8,0.791,1.0,2.7,3.7,2.3,0.7,0.3,1.5,2.5,7.1,
246.0,Kelly Olynyk,33.0,NOP,C,9.0,9.0,25.3,3.6,7.7,0.464,0.8,2.2,0.35,2.8,5.4,0.51,0.514,2.3,3.1,0.75,2.0,5.2,7.2,3.4,0.6,0.6,1.8,2.9,10.2,
247.0,Dalano Banton,25.0,POR,PG,52.0,0.0,15.1,2.8,6.8,0.415,1.1,3.0,0.361,1.8,3.8,0.457,0.494,1.3,1.8,0.71,0.4,1.5,1.9,2.1,0.6,0.4,1.2,0.8,8.0,
248.0,Damion Baugh,24.0,CHO,SG,10.0,1.0,25.4,3.1,8.9,0.348,0.9,4.1,0.22,2.2,4.8,0.458,0.399,0.9,1.1,0.818,0.7,1.8,2.5,3.8,1.3,0.1,1.8,1.6,8.0,
249.0,Jaden Hardy,22.0,DAL,SG,46.0,3.0,15.2,2.9,6.8,0.428,1.3,3.3,0.384,1.7,3.5,0.469,0.521,0.9,1.3,0.672,0.2,1.4,1.5,1.4,0.5,0.1,1.4,1.5,8.0,
250.0,Day'Ron Sharpe,23.0,BRK,C,42.0,1.0,17.7,3.3,6.3,0.519,0.2,0.9,0.256,3.0,5.4,0.564,0.538,1.3,1.7,0.771,3.0,3.4,6.4,1.7,0.8,0.8,1.3,2.4,8.0,
251.0,Peyton Watson,22.0,DEN,SF,52.0,12.0,23.6,2.9,6.1,0.478,0.8,2.0,0.371,2.2,4.1,0.531,0.54,1.5,2.0,0.738,0.8,2.5,3.3,1.4,0.8,1.2,0.9,1.7,8.0,
252.0,Goga Bitadze,25.0,ORL,C,55.0,41.0,22.2,3.3,5.3,0.624,0.1,0.4,0.13,3.2,4.9,0.667,0.629,1.3,2.0,0.633,2.5,4.7,7.2,2.0,0.7,1.6,1.2,2.2,7.9,
253.0,Johnny Juzang,23.0,UTA,SG,48.0,12.0,18.2,2.7,6.5,0.423,1.7,4.5,0.372,1.1,2.0,0.537,0.552,0.7,0.9,0.814,0.6,2.2,2.8,0.9,0.5,0.1,0.5,1.9,7.9,
254.0,Taurean Prince,30.0,MIL,SF,62.0,55.0,26.5,2.8,6.3,0.448,1.9,4.2,0.448,1.0,2.1,0.447,0.596,0.4,0.5,0.839,0.5,3.3,3.7,2.0,0.8,0.1,1.0,2.0,7.9,
255.0,Sam Hauser,27.0,BOS,PF,55.0,13.0,20.8,2.8,6.3,0.441,2.1,5.3,0.401,0.6,0.9,0.667,0.612,0.1,0.1,1.0,0.7,2.4,3.1,0.9,0.6,0.2,0.3,1.2,7.8,
256.0,Cody Martin,29.0,CHO,SF,39.0,8.0,24.8,3.0,6.9,0.433,1.0,3.2,0.323,1.9,3.7,0.528,0.507,0.9,1.3,0.694,1.0,3.5,4.5,2.3,1.1,0.7,1.1,1.8,7.8,
257.0,Cason Wallace,21.0,OKC,SG,56.0,36.0,27.3,3.2,7.0,0.454,1.1,3.2,0.339,2.1,3.8,0.549,0.531,0.4,0.5,0.846,1.1,2.4,3.4,2.5,1.7,0.5,0.8,2.3,7.8,
258.0,Ja'Kobe Walter,20.0,TOR,SG,44.0,11.0,20.0,2.8,7.0,0.405,1.0,3.2,0.312,1.8,3.8,0.482,0.476,1.1,1.5,0.746,1.0,1.9,2.9,1.3,0.7,0.2,0.9,1.8,7.8,
259.0,Vince Williams Jr.,24.0,MEM,SG,14.0,2.0,18.6,2.9,7.1,0.414,1.0,3.6,0.275,1.9,3.4,0.563,0.485,0.9,1.3,0.722,1.1,2.6,3.7,2.0,0.6,0.2,1.4,1.8,7.8,
260.0,Lonzo Ball,27.0,CHI,PG,35.0,14.0,22.2,2.5,6.9,0.366,1.9,5.6,0.344,0.6,1.4,0.458,0.504,0.6,0.8,0.815,0.7,2.7,3.4,3.3,1.3,0.5,1.2,1.6,7.6,
261.0,Tristan Da Silva,23.0,ORL,SF,62.0,35.0,23.1,2.8,6.7,0.421,1.1,3.4,0.333,1.7,3.3,0.51,0.505,0.8,1.0,0.864,1.1,2.4,3.5,1.6,0.5,0.2,0.8,1.4,7.6,
262.0,A.J. Green,25.0,MIL,SG,56.0,6.0,22.8,2.6,6.0,0.427,2.2,5.1,0.42,0.4,0.9,0.469,0.607,0.3,0.4,0.905,0.2,2.1,2.3,1.3,0.6,0.1,0.5,2.2,7.6,
263.0,Garrison Mathews,28.0,ATL,SG,44.0,2.0,17.6,2.2,5.5,0.397,1.8,4.7,0.39,0.4,0.8,0.432,0.562,1.4,1.8,0.818,0.3,1.5,1.8,1.3,0.6,0.3,0.7,1.8,7.6,
264.0,Bol Bol,25.0,PHO,PF,29.0,10.0,13.9,3.0,5.7,0.518,1.0,2.9,0.329,2.0,2.8,0.716,0.602,0.6,0.8,0.75,0.6,2.7,3.3,0.6,0.2,0.8,0.6,0.6,7.5,
265.0,Justin Champagnie,23.0,WAS,SF,44.0,15.0,18.3,2.8,5.7,0.498,1.0,2.8,0.372,1.8,3.0,0.615,0.588,0.8,1.1,0.714,1.5,3.1,4.6,0.9,0.9,0.7,0.9,1.7,7.5,
266.0,Isaiah Collier,20.0,UTA,PG,57.0,32.0,24.7,2.9,7.2,0.408,0.5,2.3,0.233,2.4,4.9,0.489,0.445,1.2,1.8,0.653,0.4,2.7,3.1,6.2,0.9,0.2,2.9,2.2,7.5,
267.0,Richaun Holmes,31.0,WAS,PF,24.0,7.0,17.9,3.0,4.4,0.67,0.0,0.1,0.0,3.0,4.3,0.689,0.67,1.6,2.0,0.83,1.9,3.9,5.8,1.5,0.3,0.8,0.8,1.6,7.5,
268.0,Andre Drummond,31.0,PHI,C,39.0,22.0,18.6,2.9,5.8,0.504,0.1,0.5,0.158,2.9,5.4,0.536,0.511,1.4,2.3,0.622,2.7,5.1,7.8,0.8,1.0,0.4,1.4,2.4,7.4,
269.0,Bruce Brown,28.0,2TM,PG,28.0,1.0,20.6,2.7,6.9,0.394,0.5,1.8,0.255,2.3,5.1,0.444,0.427,1.4,1.6,0.844,1.0,2.8,3.8,1.7,1.0,0.1,0.9,1.6,7.3,
269.0,Bruce Brown,28.0,TOR,PG,18.0,0.0,19.6,3.2,7.3,0.435,0.6,2.0,0.306,2.6,5.3,0.484,0.477,1.4,1.6,0.897,0.9,2.8,3.8,1.6,0.9,0.2,1.1,1.4,8.4,
269.0,Bruce Brown,28.0,NOP,PG,10.0,1.0,22.4,1.9,6.2,0.306,0.2,1.5,0.133,1.7,4.7,0.362,0.323,1.2,1.6,0.75,1.0,2.7,3.7,1.9,1.1,0.0,0.7,2.0,5.2,
270.0,Vasilije Micić,31.0,2TM,PG,37.0,16.0,20.7,2.6,7.4,0.348,1.2,3.4,0.36,1.4,4.0,0.338,0.43,0.9,1.1,0.829,0.5,1.8,2.4,3.4,0.4,0.0,2.0,1.2,7.3,
270.0,Vasilije Micić,31.0,CHO,PG,36.0,16.0,21.2,2.6,7.6,0.348,1.3,3.5,0.36,1.4,4.1,0.338,0.43,0.9,1.1,0.829,0.6,1.9,2.4,3.5,0.4,0.0,2.1,1.2,7.5,
270.0,Vasilije Micić,31.0,PHO,PG,1.0,0.0,2.0,0.0,0.0,,0.0,0.0,,0.0,0.0,,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
271.0,Josh Green,24.0,CHO,SG,58.0,57.0,28.6,2.6,6.1,0.423,1.4,3.6,0.386,1.2,2.5,0.476,0.537,0.7,1.1,0.661,0.9,1.8,2.7,1.6,1.1,0.2,1.0,2.5,7.3,
272.0,Matas Buzelis,20.0,CHI,SF,63.0,14.0,17.0,2.7,6.2,0.436,1.0,2.9,0.326,1.7,3.2,0.534,0.513,0.9,1.1,0.841,0.7,2.4,3.1,0.8,0.3,0.9,0.8,1.6,7.2,
273.0,Jordan Goodwin,26.0,LAL,PG,10.0,0.0,17.5,2.9,5.4,0.537,1.2,2.5,0.48,1.7,2.9,0.586,0.648,0.2,0.3,0.667,1.5,2.6,4.1,0.8,1.2,0.2,1.0,1.5,7.2,
274.0,Bones Hyland,24.0,LAC,PG,20.0,0.0,11.1,2.3,5.8,0.391,1.6,4.0,0.388,0.7,1.8,0.4,0.526,1.2,1.3,0.885,0.3,1.0,1.2,1.4,0.9,0.2,1.2,1.3,7.2,
275.0,Trayce Jackson-Davis,24.0,GSW,C,52.0,37.0,17.6,3.1,5.4,0.573,0.0,0.0,0.0,3.1,5.4,0.575,0.573,1.0,1.7,0.591,2.1,3.4,5.6,1.9,0.4,0.7,0.8,1.3,7.2,
276.0,Sam Merrill,28.0,CLE,SG,55.0,2.0,19.2,2.4,5.9,0.406,1.9,5.1,0.374,0.5,0.8,0.619,0.568,0.5,0.5,0.964,0.5,1.5,2.0,1.4,0.7,0.2,0.4,1.8,7.2,
277.0,Jared Butler,24.0,2TM,SG,42.0,2.0,12.5,2.7,5.8,0.471,0.6,1.7,0.347,2.1,4.0,0.524,0.523,1.1,1.4,0.793,0.4,1.1,1.5,2.9,0.4,0.2,1.0,1.2,7.1,
277.0,Jared Butler,24.0,WAS,PG,32.0,0.0,11.3,2.7,5.5,0.483,0.5,1.3,0.366,2.2,4.2,0.519,0.526,1.1,1.4,0.778,0.4,0.8,1.3,2.6,0.4,0.2,0.9,1.3,6.9,
